ind;userName;content;rating;date;reviewVersion;compund;sentiment
1724;Riikka_;I don’t use parking coins anymore when Parkman is so convenient. But I would like such a development that if the paid max 2h parking time in the morning starts at 8 am, then I would be able to install parking time there in the evening for the time between 8-10 am. Slot machines do this, but Parkman doesn't.;4;2015-06-10 08:14:04;2.8.1;0.5023;positive
1725;J6niii;Satisfied with that brush in every way. :) Everything works as it should. I RECOMMEND.;5;2015-06-24 05:49:19;2.8.1;0.8415;positive
1726;dfhlöppjs;Stun the car where it hurts, even if you choose the right place on the map. That’s why I’ve had to shell out a long penny for fines !!;1;2015-06-15 07:13:19;2.8.1;-0.5696;negative
1727;Minäminätässä;The best app;5;2015-06-04 11:17:29;2.8.1;0.6369;positive
1730;korvasieni;Quite convenient, but sometimes locate in the wrong area and then the fine snaps if you do not manually grasp the positioning to correct! Beware!;3;2015-06-02 18:08:32;2.8.1;-0.5475;negative
1731;Aag313;Coins fuck;5;2015-06-02 10:39:11;2.8.1;-0.5423;negative
1733;Patsy's Kitchen;Handy app. Best of all available. Calls for alarm when time runs out and / or if possible when I get in the car again. It's easy to forget to turn off the app!;5;2015-06-02 06:01:24;2.8.1;0.6239;positive
1734;Matti Inkinen;Simply excellent !!!;5;2015-06-02 04:46:17;2.8.1;0.6784;positive
1741;Allu_Albert;Great service and top customer service!;5;2015-05-25 06:25:46;2.8.1;0.7345;positive
1742;tamperelainen;Even easy to use. By using the code SSKQ you get an additional € 10 free parking time.;5;2015-05-14 11:35:56;2.8.0;0.7351;positive
1747;2030!!;Great!;5;2015-04-20 09:20:55;2.8.0;0.6588;positive
1754;DHawku;I was charging Parkman for lack of coins one night when I arrived at the hotel when 10e free parking money was promised on a billboard on the meter. I arrived at the parking lot at night, when there was free parking on the meter until eight, but I thought I would sleep a couple of hours longer. I then stabbed the machine, and at night when I got off when paid parking would start. I stabbed the watch for a couple of hours. As it were, in the morning when I woke up very rested, the parking clock had spun the bill at night. During free parking. The couple of hours of parking had expired in that four countries at night, meaning the parking lot could have come to leave souvenirs. In addition, the € 10 subscription money had disappeared from my appis without leaving a trace, so this became a credit card bill. Yep, the sign-up money, which was still recorded with the promotional code when registering, disappeared before even the first parking had been completed. (Or I paid € 13 for basically two hours of free overnight parking, which is an even more daunting option.) Nowhere, of course, was it mentioned that the program would not follow the parking meter times set by the city. Really confusing experience, not to continue. I got some sort of company parking sticker in the mail a couple of weeks later, an invoice three weeks after the event that picked up this review from my pen. Coins in the car will henceforth, as long as the user experience is in order, the subscription fee will remain in the account and any billing criteria that differ from the vending machines will be clearly listed.;1;2015-03-02 20:00:29;2.6.5;0.8206;positive
1755;Parkkityttö;This is the best thing that has happened in parking. Thank you !!!;5;2015-03-02 18:00:23;2.6.5;0.8213;positive
1758;Bogey?;Works like an idea. Best.;5;2015-02-02 09:29:55;2.6.5;0.7717;positive
1760;riikkakatriina;Everything is just right: need, user experience, price. This has simply reduced the extra adjustment so significantly that it would make sense to go cuddle to the factors of this. Thank you!!!;5;2015-02-01 22:53:49;2.6.4;0.5791;positive
1761;-avis-;Simple and functional app. You pay for the parking time according to the correct parking time. Extending time is easy and the car can also be found in an unknown place with the help of the gps. Register with code 7JQYL and get € 10 free parking!;5;2015-01-31 12:49:41;2.6.4;0.8313;positive
1762;salojarn;With the code KFV3S you get 10 euros free parking money.;5;2015-01-25 20:05:40;2.6.4;0.5106;positive
1764;KaitsuL;Works great and still with code CKE9 you get 10 euros for the application to use for parking! Almost every time I used to put a little too much money on the meter. No more worrying about it - and no need to look for coins! I save a little, even if every parking you go brings in a start-up fee of about 50 cents.;5;2014-12-30 12:05:30;2.6.4;0.7791;positive
1766;ereeah;An easy way to take care of the essential.;5;2014-11-23 08:42:04;2.6.3;0.7269;positive
1769;Paul Ranka;Great apps, I recommend! With the code above, you get € 10 parking money and it earns € 5 😀;5;2014-11-11 18:56:22;2.6.2;0.8553;positive
1771;Janu_n;The app worked flawlessly and was a great help when there are not always coins included. Download the ParkMan app and use my promotional code 25ABS - you get € 10 for your first parking!;5;2014-11-05 17:20:13;2.6.2;0.8356;positive
1772;Minna Maria Pöysti;Lovely, no more coin bags! Good Finland!;5;2014-10-15 13:28:46;2.6.2;0.7467;positive
1777;Arska54;The program is convenient for street parking when you don't have to worry about "payment bumps", but the promised free € 10 parking was missed with the word "Tampere". A good program by the way all at once, I recommend.;4;2014-08-04 11:37:08;2.5.9;0.9287;positive
1778;Stefan s;With the latest version, this became really good for the small business owner. One can finally easily distinguish between private and company car parks.;5;2014-10-02 21:00:14;2.6.1;0.6801;positive
1781;Tommi Kurppa;Worked before the upgrade, no longer works. Weak performance.;1;2014-10-02 12:56:45;2.6.1;-0.6249;negative
1782;Sanaseppo;Works like charm. Very user friendly and reliable.;5;2014-10-02 08:30:55;2.6.1;0.8261;positive
1783;belqi1989;Service. I like =);5;2014-10-02 07:46:04;2.6.1;0.6908;positive
1784;DominicusB;There is no better and easier app for parking i Finland. And the update just made it better;5;2014-10-02 04:58:31;2.6.1;0.5096;positive
1789;Petri Koistinen;Pretty nice works, maybe a little sap brought a service charge that will be charged even if parking would otherwise be free.;4;2014-07-02 05:49:36;2.5.9;0.8176;positive
1791;nu och då;Easy to use and reliable. By far the best on the market!;5;2014-08-02 08:14:13;2.5.9;0.8122;positive
1792;Emoille;Easy and simple - parking fines 0 after implementing the app :);5;2014-08-02 03:58:54;2.5.9;0.7096;positive
1793;MacXMies;Convenient and functional application and service. And absolutely awesome customer service!;5;2014-08-02 00:04:57;2.5.9;0.6893;positive
1794;A-MV;I am very happy with the service of ParkMan. Easy and reliable. Works !!;5;2014-08-01 21:23:40;2.5.9;0.8165;positive
1796;Dansmoe;Parking is now carefree with the help of an ape, there is really no need to sweat for the fines to come. The interface and functions are all well thought out and the program is a very functional package.;5;2014-07-14 20:46:13;2.5.9;0.6133;positive
1798;Pekka Nikander;Convenient, easy to pay parking. I think the current interface is quite functional, as opposed to what someone else has complained about in the past. Sometimes the database contains incorrect information about the place's fee, for example, one Saturday in Hakaniemi, the application thought that parking is free even though it was paid. I paid for “security” 0-priced parking, i.e. the service fee was 49c, I didn’t pay for the parking itself. I don’t know what would have happened if the lizards had visited. Because the payment always goes according to the time spent, sometimes the parking itself becomes cheaper with the service fee than when paying with coins. In fact, I rarely park in paid places, so I’m happy to pay for the convenience of the app. The new version now comes with a maximum time for parking to end. If the phone runs out of battery, for example, I understand that parking will end then. Complicates a bit of the previous interface, making it a place for development.;4;2014-06-02 19:35:01;2.5.9;0.7414;positive
1800;Jalmari1978;It makes life easier, oddly enough, and the costs aren't terrible, but they actually save :);5;2014-06-19 03:35:02;2.5.9;0.8996;positive
1802;E.peli;Really good software and you save money!;5;2014-06-05 12:06:41;2.5.9;0.7707;positive
1803;Seaglass7;No fumbling for change, no searching for the parking meter, no panic that time will run out. Excellent customer service as well!  (I needed a new sticker as my windscreen was replaced with a new one.) Hard to beat!;5;2014-06-03 12:27:41;2.5.9;0.647;positive
1805;Viisikauttaviisi;Reliable, easy and fast! I recommend.;5;2014-06-02 20:08:36;2.5.9;0.69;positive
1806;Jonna Lindholm;Better and cheaper than competing apps. Even when spreading wide enough, so perfect! Easy to use and reliable.;5;2014-04-03 23:48:00;2.5.5;0.9024;positive
1807;Välittäjä;Great invention!;5;2014-04-02 10:46:11;2.5.4;0.6588;positive
1808;Jukka Salminen;When it also expands a little further from Helsinki, it is the best of its kind !!!;5;2014-04-02 10:25:39;2.5.4;0.8713;positive
1813;- Kurre -;Absolutely great app. Works as promised and does its job better than expected: identifies your location, tells you the price of parking in the place you are at the moment, starts and stops parking with one touch, only charges for the parking time used. I recommend.;5;2014-04-01 21:24:36;2.5.4;0.8622;positive
1815;No No No No No;- Great new version finally- great price comparison- map by default tilted in 3d mode, this is stressful. I hope you learn to remember that I want 2d + north up;4;2014-02-14 05:04:08;2.5.1;0.8442;positive
1816;Frex77;Expensive down payment :( otherwise goodbye !!!;4;2013-12-03 06:09:41;2.05;-0.5826;negative
1817;M🙋;Happy and easy to use!;5;2014-01-01 20:46:06;2.05;0.784;positive
1818;utdaddict;Very useful app. No more worries about finding change for parking.;5;2014-01-01 20:28:53;2.05;0.5194;positive
1819;Pekka1944;Good service! Works flawlessly and is easy to use.;5;2014-01-01 19:17:40;2.05;0.784;positive
1821;Padisti;Quite a working service, but the interface is pretty clumsy and slow. For example, the parking time always resets to 4 hours, and the old settings are not remembered. So it’s not a big deal, but I’ve switched to EasyPark mostly for use.;3;2014-01-01 18:54:35;2.05;0.6486;positive
1826;Zxyqwertyuiop;The idea of ​​the app is good, the implementation is bad and finally greed will ruin the rest!;1;2013-09-30 10:57:51;2.05;-0.8122;negative
1829;Henrik Lampila;Makes parking in the city much easier when you don't have to count 20snt coins! According to Parkman, for example in Helsinki's Myllypuro, there is roadside parking in payment zone 3. So always check the area's toll before paying!;4;2013-04-07 14:55:33;2.05;0.5242;positive
1832;PitaTele;Is it but now parking life easier, I recommend!;5;2013-06-05 05:43:51;2.05;0.8043;positive
1833;Fukccvjedrikvgdsckll;Simple to use. No coins, no slot machine search. Often even save when you don’t have to pay overtime for security.;5;2013-06-05 04:53:33;2.05;0.5978;positive
1834;nikulainen;A really functional and useful application. Comfortable to wear.;5;2013-06-05 03:47:12;2.05;0.7553;positive
1835;Pekka Hakkarainen;Truly simple and functional, pressing and on and pressing and stop, can be easier to hope for. Full surfaces!;5;2013-06-04 22:41:30;2.05;0.7712;positive
1838;Strong1243;Easy and fast, though you could be more clearly alerted when parking time is up. The 50 cent starting fee is a bit high for short parking, a more appropriate amount would be 20-25 cents. Great, easy to use and works properly.;5;2013-05-06 21:27:02;2.05;0.9168;positive
1841;Mivesam;A good and easy to use utility, I recommend!;5;2013-05-06 18:51:03;2.05;0.8221;positive
1844;Villeveli78;I would also recommend to others to make everyday life easier!;5;2013-04-29 09:51:23;2.05;0.68;positive
1845;Affe1;Has been a user of Parkkinap for well into the second year. In our family, two cars and even my wife thinks the best iPhone app of all. It is really easy to use and you only pay for the time spent, I recommend!;5;2013-02-01 18:39:43;2.02;0.8976;positive
1847;Ottto12345;Absolutely great service;5;2013-01-27 12:45:15;2.02;0.659;positive
1850;TerhoT;Otherwise, it's definitely ok, but I won't start postponing the visa number for every little api. Make the app a prepaid opportunity so four stars bump more.;1;2013-01-19 13:16:48;2.01;0.7618;positive
1853;Tyytyväinen asiakas;I had to immediately comment that there were great reforms! Now you can find a car on the street if I happen to forget where I parked! Even when you get ParkMan to Tampere too ...;5;2013-01-14 19:05:15;2.01;0.5837;positive
1854;Saffe&Bo;Works well. Plus another good map :);5;2013-01-14 18:34:40;2.01;0.7906;positive
1857;Mika Pirhonen;Easy and cheap parking most locations on Finland 🇫🇮. Most cities use this and private parking spot. Europark AutoPay locations you can use Parkman, license plate regonition is key. Also some AimoPark & Pasilan Pysäköinti, Port of Helsinki locations. Start parking on app when parked, just check you are right area. Payment works with Visa / Mastercard card, collecting happens next month 1.st day. Pay just time you need, and extend if you need. ... Free voucher code to app: P8HJ & FJB2;5;2021-09-20;5.37;0.7579;positive
1858;Greggorio Zzyzx;Im traveling through all of the EU but it will not work just because I have a Portuguese phone #? So f'n lame;1;2021-09-19;5.37;-0.627;negative
1865;Timo Rantalaiho;Confirming mobile phone number did not work. Otherwise, a great app!;3;2021-08-15;5.36;0.69;positive
1868;Antti Leinonen;Easy to use and works perfectly.;5;2021-08-05;5.35;0.7964;positive
1870;Nadir Bengana;They lied, the machine said use a code for free parking for new users. Low and behold they charged me anyway. I am writing a complaint to kkv for lying. Do not use this app.;1;2021-07-25;5.35;-0.7783;negative
1873;Andrei Antanovich;Cannot register. Pops up with the dialog to accept legal terms. When I click Accept, it ask me again (infinite loop);1;2021-07-12;5.34;0.6908;positive
1875;Bernardas Saknys;Update: custommer support finally reached me. We figured that I paid for ship parking instead of a car, that's why I got fined :) My problem was settled very professionally.;4;2021-06-19;5.32;0.5267;positive
1877;Vilhelm Milis;Good app that's easy to use, but is missing one feature that would make it great, it should show nearby parking spaces and the prices next to them, because how it is now, you only know the price of parking once you are in the parking lot and you have to find a parking space by yourself, instead of choosing one from the app. Another feature would be nice of being able to schedule parking to start at a later time for parking spots that have set times that you need to pay for.;3;2021-06-03;5.31;0.8705;positive
1881;T Kenz;ideally it gives back the money for unused minutes, it doesn't at the moment. but overall a good app;5;2021-03-17;5.28;0.6956;positive
1883;Varaloba One;Never missed a beat since started using a few years ago! Worked perfectly first time out, don't forget to complete profile, payments and vehicle registration, as they are all needed. Used when travelling from Helsinki to Tallinn and leaving the car in the long term park, also worked in my local Finnish town. Even though ParkMan takes 10% plus 35 cents, I think this will be saved by only paying for the exact time parked, rather than having to add a safety margin - well done! Certainly cannot understand the negative comments, perhaps some people just do not understand how to set it up!;5;2021-02-02;5.26;0.9624;positive
1884;Miikka Vanhamaa;Buggy as hell on android.;1;2020-12-29;nan;-0.6808;negative
1889;Arturas Ryzovas;perfect;5;2020-09-24;5.06;0.5719;positive
1890;Marijus Sabonaitis;Best parking app;5;2020-09-04;5.06;0.6369;positive
1892;Khankhan Janjan;No recommended. Dont used this App I parked in fredriksberg Alle but this App registed me on København ø blå zone. I got a fine I use EasyPark that is a good app;1;2020-08-21;nan;0.696;positive
1893;Google User;For free parking worth 10€, use this promo-code: SGPC 10€ edestä ilmaista parkkiaikaa saat käyttämällä koodia SGPC Nice app. Beats hands down the easypark-app that sniffs all your personal information like contacts, your pictures etc. Please add an an alarm-function when the parking ends!!! Why can't I just choose 15mim parking as earlier? Now I have to add an ending time which again wastes my time.;3;2020-08-17;5.06;0.9131;positive
1897;Vygintas Kirda;Scam software stealing money. You pay 5 times more than in physical pay aparatus. SCAM.;1;2020-07-30;5.06;-0.9278;negative
1898;Steven Flostrand;Does not work with most foreign phones. Very annoying when parking lots do not have machines to pay!;1;2020-07-28;nan;-0.5697;negative
1899;Kevin Rustill;Convenient app, but more expensive than the ticket machines. It is useful if you need to extend your time, as saves having to go back to the car to buy a new ticket. But you pay more for the service. eg: Linnanmäki amusement park in Helsinki is 3e per hour. With app it is 3.65e for 1 hour (+65c) or 6.95e (+95c) for 2 hours and 10,20e for 3 hours (+1,20e). I thought this would get me better prices, not worse ones!;3;2020-07-26;5.06;0.9435;positive
1904;Crying Loud;After a whole day of struggling wit it to make it work, it finally does. I Gave it 1 star before. But it was a day of struggle when I received verification codes, punched them in and got a message they are invalid. I have 17 codes in total. Come on!;3;2020-04-29;5.03;-0.63;negative
1905;Jorge Avalos Salguero;It's OK, does the job intended, but for some reason I keep having to press buttons more than once for them to take effect. It also immediately notifies me that I'm close to my car and wonders if I'm leaving when I set the parking. I just set it, of course I'm close to the car… keeps asking to improve location despite full GPS tracking is on on the phone. Needs polishing details before the app is properly good.;3;2020-04-21;5.02;0.8271;positive
1907;En Kerro;Terrible and sketchy app, avoid at all cost! Requires you to attach credit card even if you have promo code. Very shady, makes me wonder what they use it for? Do they sell it? It also does not accept valid promo codes, and does not accept valid licence plates. Just terrible.;1;2020-01-06;4.94;-0.8696;negative
1908;Oliver Jacoby;Bad app, lousy customer service;1;2019-12-13;4.92;-0.7906;negative
1910;Martin Pedersen;I have twice experienced that the ParkMan app registers my parking for a different location than the one I have chosen. The moment I press "Park here" and the parking starts, the location moves. The first time I experienced this error, I discovered the error immediately because the location was suddenly somewhere else in the city than where I was standing. The second time this happened it was just on the other side of the same road, I therefore did not discover it, and got a charge. ParkMan does not see this as their responsibility.;1;2019-11-02;4.89;-0.7027;negative
1911;Usman Burki;Does the job brilliantly. Been using a number of years now and never disappointed. Thanks for a wonderful experience.;5;2019-10-31;4.89;0.8461;positive
1912;Ola Sjögren;The parking on Skøjtevej on Amager is not visible in your app. Very annoying!;1;2019-10-26;4.89;-0.5081;negative
1913;Antonio Martinelli;This app is designed to get you a fine. Look instead for a manual payment by the parking lot. VERY bad experience with the app. I don't understand how Helsingør kommunen give them permission to operate.;1;2019-10-23;4.88;-0.5756;negative
1915;Michal Brutvan;Great app, makes parking very easy. However, after I got a new phone and installed Parkman on it, I did not realize I had two cars in it after logging in, and the app did not ask me which car I'd like to park with. It somehow determined the car automatically, which was incidentally not the car I parked with. So on top of my 20 euro parking bill, I ended up with an 80 euro fine too. I'd say that's a very expensive UX issue.;4;2019-10-08;4.87;0.9334;positive
1918;Petteri Bergius;Works great;5;2019-08-29;4.85;0.6249;positive
1920;Narvydas;Get free 5$ for parking with my code LNRTZQ;4;2019-07-01;4.82;0.5106;positive
1922;Svetlana Kicenko;Good!!! Tnx;5;2019-06-21;nan;0.7074;positive
1924;Hai Bui;Best parking app right now!;5;2019-05-31;4.8;0.6696;positive
1926;Alex Inkiläinen;Great but charges are pretty high.;4;2019-05-24;4.8;0.6369;positive
1929;Pete;Works very well, BUT (and this is a big one) charges you if you are parking during a time that the parking is free!!!;3;2019-05-01;4.8;0.6567;positive
1931;Eleonik 76;Horrible app. I have parked near Pasila using the app, with countdown on, and when my job was done, came back, stopped, the amount was about 6 eu, paid and go on. After a week I receive email, which claims, that I haven't paid. Right away called ParkMan, and the answer was simple. They were not charging at the same time, but once a month! Seriously?! How about if I use 20 parking, and each 10 eu? So have to pay at once 200 eu end of month?! Thiefs and crooks. Uninstall!!!!!;1;2019-04-25;4.8;-0.8153;negative
1932;Asus Prime;The app is working well. Free 10 € parking for you with code: LEB6. Just a working help. € 10 free parking for you with code: LEB6;4;2019-04-15;4.79;0.886;positive
1933;bykavka;(edited after initial slow response to support requests - was adderesed and solved). Good app for parking while travelling. Parking in Tallinn always gave me nightmares but ParkMan solves that beautifully. Probably won't use in home city as surcharge for short parkings is a bit too much. Other than that highly recommended.;4;2019-04-12;4.79;0.9286;positive
1934;Sebastian Bergman;After you download and install use code LQQG - You will get your first parking for free up to 10 €. After installation, use the code LQQG to get a free parking time;5;2019-03-28;4.79;0.765;positive
1936;Topi Kaaresoja;Great app! Easy to use. Works fine!;5;2019-03-14;4.79;0.855;positive
1939;Juho Inkinen;Works. Did not detect expired credit card though, but just gave email notifying failed transaction;4;2019-03-03;4.78;-0.722;negative
1942;A Google user;Best parking app!;5;2019-01-26;4.75;0.6696;positive
1943;Rolph Muller;Used to be fine before update. Stopped using. Problems starting up and disconnecting. EDIT Seems to be fine now,,😊;5;2019-01-24;4.75;0.6124;positive
1944;Jukka Hellén;Works great! I have been using this in Finland and Sweden.;5;2019-01-24;4.75;0.6588;positive
1946;Joakim GP;Useless app. Blocks on my mobiles unable to fetch location which blocks all other functions. Cannot be recommended. ... answer to reply. that doesnt work either. too late, app dropped.;1;2019-01-11;4.66;-0.7345;negative
1947;Avinash Kumar Singh;Download ParkMan App & Use Promo Code: CAR3 - you'll get 10 € free money for your first parking!;5;2019-01-03;4.65;0.5562;positive
1948;Tim Sundqvist;Cheaper than Easypark as well as Finnish I recommend! Take 10e parking money here with the code: PMAV;5;2018-11-27;4.534;0.5983;positive
1951;Matias Lindroos;Amazing;5;2018-11-16;4.533;0.5859;positive
1953;A Google user;i have discount 10 e free parking but is not work when i park my car Cheating and deception is obvious;1;2018-10-23;4.11;-0.8225;negative
1954;A Google user;Works fine, use code XAQE to get free parking time.;4;2018-10-22;4.11;0.6249;positive
1956;A Google user;Can't create an account. Really annoying.;1;2018-08-10;4.05;-0.5868;negative
1963;Suvi-Pauliina Peräsarka;Free parking promo code EKAC;4;2018-06-24;4.04;0.5106;positive
1966;Nga Nguyen;Great tool! I have never know there is this great app to pay for my parking;5;2018-05-18;nan;0.871;positive
1967;Nga Nguyen;First use today work great as intended.;5;2018-05-18;nan;0.6249;positive
1968;sushi violet;The best app to park my car in Helsinki, would never go back to easypark;5;2018-05-18;4.02;0.6369;positive
1969;Morten Mark Juel;Updated the app on my Hyuwei P9 today. Now the app starts, but stalls on "fetching location". App has access to phone gps. GoogleMaps finds my location right away. Not possible to set my location manually, app stalls and says "google play services are updating" ...forever... Please fix ASAP.;3;2018-05-18;4.02;0.7227;positive
1978;Farhood Hosseinpour;The information update was unsuccessful.. it is not reliable app... it failed to update my info when I urgently needed to park ...;2;2018-03-14;3.51;-0.7003;negative
1980;Ais Man;Actually this is far the best parking app on the market. To get bonus of €10 of parking time, use this promo code KYPU on SignUp! So easy to use!;5;2018-02-15;3.51;0.919;positive
1982;A Google user;The best and easy app for parking. You can use this code ( SDKB ) and get 10€ FREE parking.;5;2018-01-04;3.50;0.9029;positive
1983;Rasmus Schøler Sørensen;Poor UX design. Try the following scenario: You have just installed the app and need to park for the first time. You will come to the screen where you have to enter the car's number plate. You are not standing by the car, but you have a picture of the car and number plate on your phone. So you switch to your Photo app, make a note of the license plate, and switch back to ParkMan. But instead of remembering where it was, the ParkMan app now starts all over again. The app also does not support Android multi-window function, so you can not "pin" the photo of your license plate while entering in the app. These are not advanced features, these are quite basic things that every Android developer encounters in the first book on Android development. Also: No developer developer address in Play store.;2;2017-12-28;3.50;-0.6306;negative
1986;Tomas E;Absurd! Pay honestly for parking, and here instead of 0.30 € you need to pay 0.30 € + 10% + 0.1 € = 0.43 € for the same 30 minutes of parking! So why not pay from the administration part of the toll?;1;2017-10-16;3.46;0.5177;positive
1987;Shehryar Ali;Its great and easy to use....for 10€ free parking use the code G55G;5;2017-09-30;3.46;0.8834;positive
1988;Fred Cary;I got a ticket while using the app.  I've sent three emails to support and have yet to have one return message from them!   Update:.  I've changed the rating from one star to three after support finally reached me. While the app itself is great you are left to handle things on your own if you get a ticket while using it.  I'd rather just pay the meter than risk having to go through the hassle of a ticket.;3;2017-08-12;3.46;0.8268;positive
1992;hannandor;I did get an email regarding changing the payment plan from fixed to percentage, I did select ParkMan over other applications specially because the price was fixed. Can I still have the option to remain with the fixed price? Also I must say that the reason (improve short-term parking) that you use to advertise this price change is really lame. It's really obvious that whatever I "save" from short parkings I will give back much more when I do have long parkings. It's kind of obvious that this deal it's much more on your favor.;2;2017-06-11;3.45;0.7159;positive
1996;Orsolya Papp;Promo code BPY4 for 100kr free parking.;4;2017-05-19;3.44;0.5106;positive
1997;Gmail Com;promo code XBB7 to get  10eur free balance. it really worked);4;2017-05-16;3.44;0.5106;positive
1998;Chenyu Wei;You can get a free first parking for 10euros if you have a promotional code which is pretty handy. NTBU should work.;3;2017-05-14;3.44;0.7579;positive
1999;René Steenstrup;Why can't I pay with real money, this is FUBAR...;1;2017-05-06;3.44;-0.6638;negative
2000;Marius Borze;Great parking app. Easy to use. Use promo code TSUD for one free parking max 10€;5;2017-04-18;3.43;0.8834;positive
2002;Maunu Häkkinen;Great app. DQH4 for 10€;5;2017-04-04;3.40;0.6249;positive
2003;Mohamed.H.M. Hassan;Use promo kode 1X82 and get 100 DKK free parking;5;2017-03-21;3.40;0.5106;positive
2005;Frank Russi;Works like charm 😊;5;2017-03-08;nan;0.8807;positive
2006;Frederik Agner Husted;Latest promotional code GT7Z - NOK 100 free parking!;5;2017-03-06;3.33;0.5562;positive
2007;A Google user;Free 10€ parking with code RMR2;4;2017-02-22;nan;0.5106;positive
2008;Tapio Manninen;Better than Easypark! With this code € 10 free parking: 57J1Q;4;2017-02-14;3.27;0.7574;positive
2009;Veera Kiminki;RQDK code for free parking.;4;2017-02-14;3.27;0.5106;positive
2010;Mehdi Seif;Easy to use and working very fast. One of the useful app for parking.;5;2017-02-09;3.27;0.7003;positive
2011;Freddy dsouza;A little room for improvement. Currently it is not possible to park by the hours. Min parking duration is 23hrs. This can be improved;4;2016-12-07;3.22;0.7037;positive
2012;Kalpesh;After you download and install use code XC7W - You will get your first parking for free up to 10 €. I realised this free parking has an expiry date.;5;2016-10-26;3.22;0.8006;positive
2013;Olga Maryasova;Promo code for free first parking: 3QRPQ.;5;2016-10-19;3.22;0.5106;positive
2015;Jarrad;V6MX code to get 10€ free parking, don't forget to order a sticker for your car;5;2016-10-09;3.22;0.608;positive
2019;Faroq Salama;Very good thanks a lot;4;2016-09-02;3.22;0.7485;positive
2020;Bie JH;Super easy user-friendly Parking app which works much better than eg Europark ... Works really well especially in Copenhagen / Frb. No problems with registration (even used Gmail and Visa Dankort) Good feature with free parking works .. Finally an app that does not suck all info out of one's mobile. Seems m new the payment on system and you save money ...;5;2016-09-01;3.22;0.9755;positive
2021;Tommi Rauhamäki;Very good and easy app! Helps keep fines out of the window. Enter code 8PQ6 so both get 10e parking time, thanks :);5;2016-09-01;3.22;0.9343;positive
2023;Esko Haapaniemi;Use code 2Z4U to get a 10e discount. Seems like the best parking app, especially when the pricing is right.;5;2016-08-29;3.22;0.7717;positive
2024;Tuomas Pakkanen;Easy to use app. No more carrying coins. Here's a code for both of us with ten free parking times! TC2GQ;5;2016-08-20;3.22;0.6476;positive
2028;Jan Kullberg;Promo code: JRWB, get 10e free parking credit! Great app, simple yet effective. Better than the competition in my experience.;5;2016-07-29;3.22;0.9459;positive
2030;Morten Morphus H.;Easy and simple , friendly use, no extra charge , recommended;5;2016-07-06;3.22;0.6908;positive
2032;Audrius Sakalys;Use code SRAX for 10€ for the start! Good luck finding a parking spot :);5;2016-06-07;3.20;0.8478;positive
2034;Lasse Annola;Does what promises, useful! Free parking with code 2UCQ;5;2016-04-12;3.19;0.8439;positive
2035;Ahmed Bonaparte;I love it. No panic anymore for annoying parking fines.;4;2016-03-22;3.19;0.6372;positive
2041;Samu Uusi-Heikkilä;Excellent application. GPS zone detection roulette OK;5;2016-01-03;3.19;0.7672;positive
2044;A Google user;Makes what promises and works great. When joining with promo code WCKPQ max. 10 EUR for the next parking.;5;2015-12-06;3.16;0.7717;positive
2045;Erik Lindholm;This service is a good example of when business is driven by an idea of solving a problem and the customer pays with joy. Straight forward business without greed which I'm thankful for. Thank you!;5;2015-12-03;3.16;0.9437;positive
2046;Jonne Kauristo;No more having to run back and forth to the parking machine or have coins in your car. The ability to switch between different registration numbers is an excellent feature.;5;2015-11-27;3.16;0.5859;positive
2047;Atte Lehtinen;Glorious. Everything works, no complaints.;5;2015-11-06;3.16;0.7549;positive
2049;Jani Nuutinen;I left the car on the shore of Kaivopuisto and went on a cruise. The app worked just fine, but I would have missed more clearly information on whether to keep the app on the trip and whether leaving the country affects operations, etc. But it worked well, the meter slapped nicely on the cell phone in the background. One star off because the app charges a parking fee for a longer period of time in an area where the charge ends at 6pm, not 9pm as in the app’s data.;4;2015-11-02;3.15;0.7535;positive
2051;Jonatan Höglund;Works very well and intuitively, would be nice to see what the 'ending time' of a parking area is while hunting around with the app!;5;2015-10-02;3.15;0.6689;positive
2052;Svante Suominen;5/5. Fortunately, I haven't seen coins in a long time. This is an awesome app!;5;2015-10-01;3.15;0.6588;positive
2054;Tero Helminen;Just great!;5;2015-09-01;3.14;0.6588;positive
2056;Kåre Schmidt;Works fine - easy to use;5;2015-09-01;3.14;0.5719;positive
2059;Timo Varis;Annoying when you have to pay if the sticker has to be changed. When you work on a construction site with at least 1-2 windshields a year ... By the way, an absolutely awesome app. Edit: well, nowadays you only have to pay the shipping cost. Much better.;5;2015-08-02;3.12;0.7089;positive
2067;Rajeev Girdhar;Very slick and good app. Saves money, worries and hassle. Definitely needs clear colour coding and also, why not to take it next level by clearly stating that where parking is actually allowed or not?;4;2015-06-06;3.05;0.8107;positive
2069;A Google user;If it would have on the map some color coding telling where is or not allowed to be used, it would be just perfect.;4;2015-06-02;3.06;0.5719;positive
2070;Juha Lundan;Good app, helps a lot since one does not need to carry coins. Also brings savings since I pay only for the time I am parked. There are few areas in Tampere which Parkman does not cover, therefore four stars instead of five.;4;2015-05-02;3.05;0.6249;positive
2071;Petri Käki;What is the fundamental change  that you all the sudden need the access to my files? Free parking spots?;2;2015-02-24;3.0;0.5661;positive
2072;Jukka Hell;Saves money and makes parking a lot easier. You can use this code to gain 10€ free parking money: 4W8L;5;2015-02-19;3.0;0.8591;positive
