userName;content;rating;date;reviewVersion
Joonas Hämäläinen;There are some bugs in payment screens. App also updates/saves card information in some cases without notifying user about it, in such cases where it definitely shouldn't. Could lead into nasty surprises for some users.;1;2020-08-07;5.06
Hannu Siikonen;"Pricing should match with the ""manual"" prices to improve my rating.";3;2020-07-31;5.06
Tero Virtala;So far, it has worked flawlessly.;5;2020-07-31;5.06
Vygintas Kirda;Scam software stealing money. You pay 5 times more than in physical pay aparatus. SCAM.;1;2020-07-30;5.06
Steven Flostrand;Does not work with most foreign phones. Very annoying when parking lots do not have machines to pay!;1;2020-07-28;nan
Kevin Rustill;Convenient app, but more expensive than the ticket machines. It is useful if you need to extend your time, as saves having to go back to the car to buy a new ticket. But you pay more for the service. eg: Linnanmäki amusement park in Helsinki is 3e per hour. With app it is 3.65e for 1 hour (+65c) or 6.95e (+95c) for 2 hours and 10,20e for 3 hours (+1,20e). I thought this would get me better prices, not worse ones!;3;2020-07-26;5.06
Charlie Harper;Terrible;1;2020-07-18;5.06
Deiv Salutskij;Easy to use;5;2020-07-15;5.06
Kati Kuusinen;"After verifying my phone number, I get an error message saying ""ParkMan does not currently work in this country"". And I can't use ParkMan. I'm in Finland and Parkman definitely is here.";1;2020-06-15;5.05
Commander Spock;why exactly it's s trying to get my location in background?;1;2020-05-01;5.03
Crying Loud;After a whole day of struggling wit it to make it work, it finally does. I Gave it 1 star before. But it was a day of struggle when I received verification codes, punched them in and got a message they are invalid. I have 17 codes in total. Come on!;3;2020-04-29;5.03
Jorge Avalos Salguero;It's OK, does the job intended, but for some reason I keep having to press buttons more than once for them to take effect. It also immediately notifies me that I'm close to my car and wonders if I'm leaving when I set the parking. I just set it, of course I'm close to the car… keeps asking to improve location despite full GPS tracking is on on the phone. Needs polishing details before the app is properly good.;3;2020-04-21;5.02
Jonathan Rhodes;Awe of a fluent English 4ee3ees;5;2020-03-22;nan
En Kerro;Terrible and sketchy app, avoid at all cost! Requires you to attach credit card even if you have promo code. Very shady, makes me wonder what they use it for? Do they sell it? It also does not accept valid promo codes, and does not accept valid licence plates. Just terrible.;1;2020-01-06;4.94
Oliver Jacoby;Bad app, lousy customer service;1;2019-12-13;4.92
Esa Kukkonen;Very convenient, but a 2h parking coin would have been a third cheaper.;3;2019-12-08;4.92
Martin Pedersen;"I have twice experienced that the ParkMan app registers my parking for a different location than the one I have chosen. The moment I press ""Park here"" and the parking starts, the location moves. The first time I experienced this error, I discovered the error immediately because the location was suddenly somewhere else in the city than where I was standing. The second time this happened it was just on the other side of the same road, I therefore did not discover it, and got a charge. ParkMan does not see this as their responsibility.";1;2019-11-02;4.89
Usman Burki;Does the job brilliantly. Been using a number of years now and never disappointed. Thanks for a wonderful experience.;5;2019-10-31;4.89
Ola Sjögren;The parking on Skøjtevej on Amager is not visible in your app. Very annoying!;1;2019-10-26;4.89
Antonio Martinelli;This app is designed to get you a fine. Look instead for a manual payment by the parking lot. VERY bad experience with the app. I don't understand how Helsingør kommunen give them permission to operate.;1;2019-10-23;4.88
Margus Heilä;Works well. Finds me even the other app does not.;5;2019-10-19;4.88
Michal Brutvan;Great app, makes parking very easy. However, after I got a new phone and installed Parkman on it, I did not realize I had two cars in it after logging in, and the app did not ask me which car I'd like to park with. It somehow determined the car automatically, which was incidentally not the car I parked with. So on top of my 20 euro parking bill, I ended up with an 80 euro fine too. I'd say that's a very expensive UX issue.;4;2019-10-08;4.87
Waqar Altaf;This Is good app. But I dont know I have free parking but still company charge me parking fee. Thats really bad.;4;2019-09-17;4.85
Adrian Esanu;Small in size, intuitive, no ads and fast working. If you want to get the first parking for free, enter the following code after installation VXFU;5;2019-09-04;4.86
Petteri Bergius;Works great;5;2019-08-29;4.85
Pomor Ko;Pretty negative. I have Russian mobile number. Today came to Klaipeda and installed this app. It has rejected to work saying that its not working in my country meaning Russia. Location permit granted to this app.;1;2019-08-06;4.84
Narvydas;Get free 5$ for parking with my code LNRTZQ;4;2019-07-01;4.82
Denis Druqu;very good;5;2019-07-01;4.82
Svetlana Kicenko;Good!!! Tnx;5;2019-06-21;nan
P WS;The best parking app, hands down. Anyone who complains about the price has not used other forms of payment...;5;2019-06-10;4.82
Hai Bui;Best parking app right now!;5;2019-05-31;4.8
lmuszyns;Very convenient and i always find a place to park!;5;2019-05-30;4.8
Alex Inkiläinen;Great but charges are pretty high.;4;2019-05-24;4.8
Santtu Vuori;If the location is not used by the app then why do payment cards and registered cars not appear. Rookie mistake me;1;2019-05-21;4.8
Kimmo Kinnunen;Works flawlessly;4;2019-05-13;4.8
Pete;Works very well, BUT (and this is a big one) charges you if you are parking during a time that the parking is free!!!;3;2019-05-01;4.8
Juha E;Car license number should be better shown if many vehicles. Wrong one easily selected.;4;2019-04-26;4.8
Eleonik 76;Horrible app. I have parked near Pasila using the app, with countdown on, and when my job was done, came back, stopped, the amount was about 6 eu, paid and go on. After a week I receive email, which claims, that I haven't paid. Right away called ParkMan, and the answer was simple. They were not charging at the same time, but once a month! Seriously?! How about if I use 20 parking, and each 10 eu? So have to pay at once 200 eu end of month?! Thiefs and crooks. Uninstall!!!!!;1;2019-04-25;4.8
Asus Prime;The app is working well. Free 10 € parking for you with code: LEB6. Just a working help. € 10 free parking for you with code: LEB6;4;2019-04-15;4.79
bykavka;(edited after initial slow response to support requests - was adderesed and solved). Good app for parking while travelling. Parking in Tallinn always gave me nightmares but ParkMan solves that beautifully. Probably won't use in home city as surcharge for short parkings is a bit too much. Other than that highly recommended.;4;2019-04-12;4.79
Sebastian Bergman;After you download and install use code LQQG - You will get your first parking for free up to 10 €. After installation, use the code LQQG to get a free parking time;5;2019-03-28;4.79
Jukka Mäntylä;good;5;2019-03-20;4.79
Topi Kaaresoja;Great app! Easy to use. Works fine!;5;2019-03-14;4.79
Artūr Ruin;I paid 0.43 € for 11min parking in the yellow zone, where 30min costs 0.30 €;1;2019-03-13;4.79
Šarūnė Tilvikaitė;Don't know why or how, but the app is overcharging. Over the month, I have paid way way wayyyyyyy more than usually would. For 5min I paid 0.47 euro cents. It adds up to being a lot of money for nothing.;1;2019-03-10;4.79
Juho Inkinen;Works. Did not detect expired credit card though, but just gave email notifying failed transaction;4;2019-03-03;4.78
Teine Polaarsus;good af;5;2019-02-21;4.77
Margarita Pavlovic;overcharging;1;2019-02-20;4.77
A Google user;Best parking app!;5;2019-01-26;4.75
Rolph Muller;Used to be fine before update. Stopped using. Problems starting up and disconnecting. EDIT Seems to be fine now,,😊;5;2019-01-24;4.75
Jukka Hellén;Works great! I have been using this in Finland and Sweden.;5;2019-01-24;4.75
A Google user;real rubbish cardboard. requires your entire life history and yet you can not even pay a 48h parking. their entire Marketing department should resign, maybe take care of the copier or something;1;2019-01-18;4.66
Joakim GP;Useless app. Blocks on my mobiles unable to fetch location which blocks all other functions. Cannot be recommended. ... answer to reply. that doesnt work either. too late, app dropped.;1;2019-01-11;4.66
Avinash Kumar Singh;Download ParkMan App & Use Promo Code: CAR3 - you'll get 10 € free money for your first parking!;5;2019-01-03;4.65
Tim Sundqvist;Cheaper than Easypark as well as Finnish I recommend! Take 10e parking money here with the code: PMAV;5;2018-11-27;4.534
Kim Nylund;It works and is easy to use.;5;2018-11-23;4.534
Phi Le;Easy for my life ever.;5;2018-11-16;4.533
Matias Lindroos;Amazing;5;2018-11-16;4.533
Tore Sode-Carlsen;Biggest issue is the fact that using this app mean parking is 50 percent more expensive compared to paying for parking in the conventional machine.;3;2018-10-25;4.531
A Google user;i have discount 10 e free parking but is not work when i park my car Cheating and deception is obvious;1;2018-10-23;4.11
A Google user;Works fine, use code XAQE to get free parking time.;4;2018-10-22;4.11
Badumka Duke;Price in this app is higher than in vending machines of same parking.;;;
2;2018-08-19;nan;;
A Google user;Can't create an account. Really annoying.;1;2018-08-10;4.05
Pekka Viherma;Keeps crashing and is unusable;1;2018-08-07;4.05
Peter Lindström;Crashes - can't pay for parking!;1;2018-08-07;4.03
Egidijus;Very awkward app because you pay not through a phone account but have your own bank;;;
1;2018-07-29;nan;;
Ruslanas Paulauskas;sms parking is cheaper and not complicated. In Lithuania, this program;;;
1;2018-07-23;nan;;
Sven Lanens;After installing I cannot make an account!;1;2018-07-05;4.05
Marty van Doorninck;Settings menu impossible to access... icon activates core phone functions.;1;2018-06-30;nan
Suvi-Pauliina Peräsarka;Free parking promo code EKAC;4;2018-06-24;4.04
A Google user;App itself works ok, but when it comes to service you may want have a look;;;
1;2018-06-19;4.04;;
Mattias Lundblad;Can't login to my account after I reinstalled the app on my new phone :(;1;2018-05-26;4.04
Nga Nguyen;Great tool! I have never know there is this great app to pay for my parking;5;2018-05-18;nan
Nga Nguyen;First use today work great as intended.;5;2018-05-18;nan
sushi violet;The best app to park my car in Helsinki, would never go back to easypark;5;2018-05-18;4.02
Morten Mark Juel;"Updated the app on my Hyuwei P9 today. Now the app starts, but stalls on ""fetching location"". App has access to phone gps. GoogleMaps finds my location right away. Not possible to set my location manually, app stalls and says ""google play services are updating"" ...forever... Please fix ASAP.";3;2018-05-18;4.02
Kilonzo David;Any ideas on Huawei mobile. Shuts itself after opening;3;2018-05-17;3.51
Deakn Vishous;Got a huawei and the app started recently just crashing while starting up;2;2018-05-17;3.51
jengstro notarealsurname;Crashes on Honor 9;1;2018-05-16;3.51
Juha Liikanen;Code UXFT to express parking time;5;2018-05-12;3.51
De Betong Media;The app keep shutting down for nothing;3;2018-05-11;3.51
GEORGE BARSAN;Im not to glad because i also have to pay for paking even in days that are;;;
3;2018-04-28;nan;;
Ali Asghar;It charges way more than what it says .;1;2018-04-03;3.51
Tuomas Ahola;Funding;1;2018-04-02;3.51
Farhood Hosseinpour;The information update was unsuccessful.. it is not reliable app... it failed to update my info when I urgently needed to park ...;2;2018-03-14;3.51
Gediminas Jurgutis;Scammers! Scans more from the card than the app shows. This is not a market! Shame:(;1;2018-03-06;3.50
Ais Man;Actually this is far the best parking app on the market. To get bonus of €10 of parking time, use this promo code KYPU on SignUp! So easy to use!;5;2018-02-15;3.51
A Google user;Works as intended!;5;2018-02-01;nan
A Google user;The best and easy app for parking. You can use this code ( SDKB ) and get 10€ FREE parking.;5;2018-01-04;3.50
Rasmus Schøler Sørensen;"Poor UX design. Try the following scenario: You have just installed the app and need to park for the first time. You will come to the screen where you have to enter the car's number plate. You are not standing by the car, but you have a picture of the car and number plate on your phone. So you switch to your Photo app, make a note of the license plate, and switch back to ParkMan. But instead of remembering where it was, the ParkMan app now starts all over again. The app also does not support Android multi-window function, so you can not ""pin"" the photo of your license plate while entering in the app. These are not advanced features, these are quite basic things that every Android developer encounters in the first book on Android development. Also: No developer developer address in Play store.";2;2017-12-28;3.50
Olli Mustonen;Good but costs here in Denmark 3 kr + 10% so if you can live with that it's ok.;3;2017-12-07;3.50
Algirdas Zi;Lithuanian ZIP code not accepted;2;2017-10-20;3.46
Tomas E;Absurd! Pay honestly for parking, and here instead of 0.30 € you need to pay 0.30 € + 10% + 0.1 € = 0.43 € for the same 30 minutes of parking! So why not pay from the administration part of the toll?;1;2017-10-16;3.46
Shehryar Ali;Its great and easy to use....for 10€ free parking use the code G55G;5;2017-09-30;3.46
Fred Cary;I got a ticket while using the app.  I've sent three emails to support and have yet to have one return message from them!   Update:.  I've changed the rating from one star to three after support finally reached me. While the app itself is great you are left to handle things on your own if you get a ticket while using it.  I'd rather just pay the meter than risk having to go through the hassle of a ticket.;3;2017-08-12;3.46
Andreas Warberg;I had a parking registration from 17.20 to 17.50. Was ticketed DKK 750 for observation period 17.29 to 17.39 clearly inside the valid period. The system doesn't work or parking attendants don't know how to use it.;2;2017-07-30;3.46
Sasha Mirpour;Easy to use but... parking said 11 SEK got charged 13 SEK even though I stopped it 15 min before time ended (rates including the percentage the app takes should be included from the beginning not added on later);2;2017-06-26;3.46
John Doe;Very bad implementation. Parking prices and zones are hardcoded inside the app. Unless you are absolutely certain that you have latest version, you may end up loosing your parking fee and receive a parking ticket.;1;2017-06-15;3.45
hannandor;"I did get an email regarding changing the payment plan from fixed to percentage, I did select ParkMan over other applications specially because the price was fixed. Can I still have the option to remain with the fixed price? Also I must say that the reason (improve short-term parking) that you use to advertise this price change is really lame. It's really obvious that whatever I ""save"" from short parkings I will give back much more when I do have long parkings. It's kind of obvious that this deal it's much more on your favor.";2;2017-06-11;3.45
Huntly Stuart;The costs involved in using this app have now become prohibitive;1;2017-06-01;nan
Ilir Kosova-Kakruki;It works fine;5;2017-05-31;3.45
Matti Suvanto;Functions well but the map colours are awfully difficult to read. White roads on a very light gray background equals headache.;3;2017-05-27;3.44
Orsolya Papp;Promo code BPY4 for 100kr free parking.;4;2017-05-19;3.44
Gmail Com;promo code XBB7 to get  10eur free balance. it really worked);4;2017-05-16;3.44
Chenyu Wei;You can get a free first parking for 10euros if you have a promotional code which is pretty handy. NTBU should work.;3;2017-05-14;3.44
René Steenstrup;Why can't I pay with real money, this is FUBAR...;1;2017-05-06;3.44
Marius Borze;Great parking app. Easy to use. Use promo code TSUD for one free parking max 10€;5;2017-04-18;3.43
Paul Gitau;Why would you charge me monthly standing fee even when rarely use application?;2;2017-04-05;3.20
Maunu Häkkinen;Great app. DQH4 for 10€;5;2017-04-04;3.40
Mohamed.H.M. Hassan;Use promo kode 1X82 and get 100 DKK free parking;5;2017-03-21;3.40
L P;Working;4;2017-03-21;3.40
Frank Russi;Works like charm 😊;5;2017-03-08;nan
Frederik Agner Husted;Latest promotional code GT7Z - NOK 100 free parking!;5;2017-03-06;3.33
A Google user;Free 10€ parking with code RMR2;4;2017-02-22;nan
Tapio Manninen;Better than Easypark! With this code € 10 free parking: 57J1Q;4;2017-02-14;3.27
Veera Kiminki;RQDK code for free parking.;4;2017-02-14;3.27
Mehdi Seif;Easy to use and working very fast. One of the useful app for parking.;5;2017-02-09;3.27
Freddy dsouza;A little room for improvement. Currently it is not possible to park by the hours. Min parking duration is 23hrs. This can be improved;4;2016-12-07;3.22
Kalpesh;After you download and install use code XC7W - You will get your first parking for free up to 10 €. I realised this free parking has an expiry date.;5;2016-10-26;3.22
Olga Maryasova;Promo code for free first parking: 3QRPQ.;5;2016-10-19;3.22
Petri Rauhamaa;It's handy. With the code MGRD you get 10 eur to your parking account.;4;2016-10-17;3.22
Jarrad;V6MX code to get 10€ free parking, don't forget to order a sticker for your car;5;2016-10-09;3.22
Evren;It is simply too expensive to pay 50cents more per parking. I already park for short amounts and it doubles the amount I pay.;1;2016-09-30;nan
Chris Hjuler;PR3V;5;2016-09-20;3.22
Kalle Alanen;Useless;1;2016-09-03;nan
Faroq Salama;Very good thanks a lot;4;2016-09-02;3.22
Bie JH;Super easy user-friendly Parking app which works much better than eg Europark ... Works really well especially in Copenhagen / Frb. No problems with registration (even used Gmail and Visa Dankort) Good feature with free parking works .. Finally an app that does not suck all info out of one's mobile. Seems m new the payment on system and you save money ...;5;2016-09-01;3.22
Tommi Rauhamäki;Very good and easy app! Helps keep fines out of the window. Enter code 8PQ6 so both get 10e parking time, thanks :);5;2016-09-01;3.22
Jarno J Laine;Extremely reliable and works just as it should. We've been using the business package for about a year and it truly works.;5;2016-08-29;3.22
Esko Haapaniemi;Use code 2Z4U to get a 10e discount. Seems like the best parking app, especially when the pricing is right.;5;2016-08-29;3.22
Tuomas Pakkanen;Easy to use app. No more carrying coins. Here's a code for both of us with ten free parking times! TC2GQ;5;2016-08-20;3.22
Hanna K;Use promo code AGBU to get 10€ parking time :);5;2016-08-15;3.22
Eero;With the code you get 10 € parking time. Good appi!;5;2016-08-11;3.22
Dmitrii Petrov;Promocode 3RXR for 10 eruro discount for first parking.;3;2016-08-06;3.22
Jan Kullberg;Promo code: JRWB, get 10e free parking credit! Great app, simple yet effective. Better than the competition in my experience.;5;2016-07-29;3.22
Ole Lindberg;Does the job, intuitively.;5;2016-07-08;3.22
Morten Morphus H.;Easy and simple , friendly use, no extra charge , recommended;5;2016-07-06;3.22
Mukesh Kumar;Promo code: ZEAD;5;2016-06-24;3.22
Audrius Sakalys;Use code SRAX for 10€ for the start! Good luck finding a parking spot :);5;2016-06-07;3.20
Carlos Worthington;Opel;5;2016-04-26;nan
Lasse Annola;Does what promises, useful! Free parking with code 2UCQ;5;2016-04-12;3.19
Ahmed Bonaparte;I love it. No panic anymore for annoying parking fines.;4;2016-03-22;3.19
Ulrik Christensen;Constant crashes. Totally useless.;1;2016-03-16;3.19
J M;Good app! Only 3 stars because: I parked for 24 hours in front of the library in Lahti where zone 3 at. 8-18. The app charges 24/7, including night time, so 24-hour parking is only available until the next day.;3;2016-03-09;3.19
Michael Lykke Hvam;"Love this app, but when I got a new phone, google suggest that I use my Gmail account to log on.. but since I did not remember my password for the parkman app I clicked ""forgot"" password, and Google was kind and suggested my email address, however, the account did not exist. After 10 minutes of confusion I typed in the email instead of letting Google put it in - and finally it worked.. quite annoying";1;2016-03-05;3.19
A Google user;Genial;5;2016-02-08;3.19
Patrik Svensson;Time and money saver!;5;2016-02-02;3.19
Samu Uusi-Heikkilä;Excellent application. GPS zone detection roulette OK;5;2016-01-03;3.19
Joonas Palo;Has worked perfectly flawlessly since Parkkinapi. Cash is never included, but parkman is always there.;5;2016-01-02;3.19
Vesa Seppänen;Easy to use, also shows nearby parking garages. With code YZZ1 you get 10e parking money.;5;2015-12-08;3.16
A Google user;Makes what promises and works great. When joining with promo code WCKPQ max. 10 EUR for the next parking.;5;2015-12-06;3.16
Erik Lindholm;This service is a good example of when business is driven by an idea of solving a problem and the customer pays with joy. Straight forward business without greed which I'm thankful for. Thank you!;5;2015-12-03;3.16
Jonne Kauristo;No more having to run back and forth to the parking machine or have coins in your car. The ability to switch between different registration numbers is an excellent feature.;5;2015-11-27;3.16
Atte Lehtinen;Glorious. Everything works, no complaints.;5;2015-11-06;3.16
jarnomn;Easy to use and has worked every time.;5;2015-11-02;3.16
Jani Nuutinen;I left the car on the shore of Kaivopuisto and went on a cruise. The app worked just fine, but I would have missed more clearly information on whether to keep the app on the trip and whether leaving the country affects operations, etc. But it worked well, the meter slapped nicely on the cell phone in the background. One star off because the app charges a parking fee for a longer period of time in an area where the charge ends at 6pm, not 9pm as in the app’s data.;4;2015-11-02;3.15
Amir Snapir;Works well so far. Sends the invoice for payments to your email.;5;2015-11-02;3.16
Jonatan Höglund;Works very well and intuitively, would be nice to see what the 'ending time' of a parking area is while hunting around with the app!;5;2015-10-02;3.15
Svante Suominen;5/5. Fortunately, I haven't seen coins in a long time. This is an awesome app!;5;2015-10-01;3.15
Esko Viranko;VQGZ;5;2015-09-04;3.14
Tero Helminen;Just great!;5;2015-09-01;3.14
A Google user;Ungodly handy software and works (almost) like an idea!;5;2015-09-01;3.14
Kåre Schmidt;Works fine - easy to use;5;2015-09-01;3.14
Milind Dumbare;Does not cost 4kr extra for small time parkings. Awesomeness!;5;2015-08-27;3.14
Teemu Honkanen;Use code PERS and get € 10 free parking money. The program works, but nowhere does it say whether a car needs a sticker in Helsinki or not.;4;2015-08-22;3.13
Timo Varis;Annoying when you have to pay if the sticker has to be changed. When you work on a construction site with at least 1-2 windshields a year ... By the way, an absolutely awesome app. Edit: well, nowadays you only have to pay the shipping cost. Much better.;5;2015-08-02;3.12
Boris Lumme;Not accepted by Visa Electronia although other internet services are accepted;1;2015-07-31;3.12
Kalle Komulainen;Does not accept moped trucks;1;2015-07-25;3.12
Jesse Salmi;App is great but the 0,49€ service fee is too much. The service fee makes this app the last option for parking. Reduce the cost around 50% and I will only use this app for all my parking.;3;2015-07-02;3.1
Juha Saarinen;Easy to use and makes parking flexible and no more need to keep coins for parking.;4;2015-07-01;3.1
Tomi Häsä;Finding parking spaces is slow. The animations are annoying.;2;2015-06-30;3.1
Anssi Saarela;But price per parking is too steep. If the price would be additional ~0.20€ instead of 0.49€ I guess way more people would use this. This is usually the last option for me after card or cash because of that. I have heard the same thing from many others who have not even signed because of that. My guess is that overall revenue would be higher with lower fee...;3;2015-06-25;3.1
Tomas Lindquist;Works well;4;2015-06-20;3.1
Rajeev Girdhar;Very slick and good app. Saves money, worries and hassle. Definitely needs clear colour coding and also, why not to take it next level by clearly stating that where parking is actually allowed or not?;4;2015-06-06;3.05
Bamce Fabricius;"Recommended. Easy to use and actually saves money as the cost is only for the real time used. No need to have coins, no need to add a little bit more coins ""just in case""...";5;2015-06-02;3.06
A Google user;If it would have on the map some color coding telling where is or not allowed to be used, it would be just perfect.;4;2015-06-02;3.06
Juha Lundan;Good app, helps a lot since one does not need to carry coins. Also brings savings since I pay only for the time I am parked. There are few areas in Tampere which Parkman does not cover, therefore four stars instead of five.;4;2015-05-02;3.05
Petri Käki;What is the fundamental change  that you all the sudden need the access to my files? Free parking spots?;2;2015-02-24;3.0
Jukka Hell;Saves money and makes parking a lot easier. You can use this code to gain 10€ free parking money: 4W8L;5;2015-02-19;3.0
Jouni Lohikoski;Why the new version suddenly wanted permission to my photos?;1;2015-02-07;3.0
Samuli Mansikkamäki;A really handy substitute for coin spinning. Parking history vs. billing history easily tracked. When joining, enter the code WQMS and you will receive € 10 free parking time.;5;2015-01-25;2.96
Ari Kurlin Niiniaho;Works well and easy to use. Code SE7H gives you 10 euros to use the first time!;5;2014-12-27;2.96
Jussi Alanärä;10€ parkkirahaa koodilla GTNB, use code GTNB and get 10€ free parking money;5;2014-12-14;2.96
Marko V;Free parking money with CEUN code 10 €! At least the low-emission car did not directly receive a -50% discount on parking, although the information from the building agency to ParkMan had to go automatically. The matter continues to be investigated.;3;2014-12-14;2.96
Tomi Hietala;Code MTLE 10 € parking money.;5;2014-12-13;2.96
A Google user;You get 10 € parking time with the code ENJE;4;2014-12-12;2.96
John Ranbo;How does the ticket woman know if i have payed or not without physical evidence, like reciepe?? Im not risking without an explane!!;1;2014-12-06;nan
Remi Bergmann;Download ParkMan app and use my promo code NGUXS - you'll get 10 € off your first parking!;4;2014-11-25;2.96
Harri Pesonen;With the code F3KM free parking money 10 €.;5;2014-11-19;2.96
Sini K;Works well in Tampere. With promo code PT8EL you get a parking balance with ten;5;2014-11-12;2.95
Mika Markkanen;Easy to use, and saves serious money. Best of Android, clearly. I just noticed, upon parking my car in a strange city, that it should be easier to trace where I parked. I got confused for a while using this. Some sort of radar arrow to show direction, and distance to see, on map, would be nice to see. Think I use 3rd party parking radar app until then.;5;2014-11-06;2.95
Christian Møller;The new app is ingenious. Instead of just showing the current hourly rate, it makes an estimate of the total cost of parking. It also shows prices for surrounding parking spaces so you can easily find the cheapest. Extremely smart if the price e.g. changes at 18 and one has to park across such a tariff change.;5;2014-10-31;2.95
Sami Nieminen;With code S4VD for 10 euros free parking time.;3;2014-10-31;2.94
Eetu Luodemaa;€ 10 free parking with FCQ7 code;5;2014-10-28;2.94
Rasmus Viitala;Poor instructions on how to use the app..;1;2014-06-03;2.56
Daniel Persson;So easy worth the small extra charge to not have to look for change and locate the nearest parking meter!;5;2014-06-03;2.56
Sergei Borovskii;Configuring the application indoors is impossible. A message keeps popping up that you can't determine your location via geps if you want to try Wi-Fi.;2;2014-05-07;2.55
A Google user;Notification bar ads. 'Nuff said. One star.;1;2014-04-29;2.55
Teppo Mustonen;Functional and easy to use.;5;2014-04-23;2.55
A Google user;Best possible software there is. One click parking. Have been using this software for almost a year now and it still wows me! This is an application that others should learn from!;5;2014-04-01;2.54
Tommi Saikkonen;Handles multiple cars;5;2014-03-06;2.52
Jaime Orellana;Seems to be that ParkMan charges an extra fee more than twice the amount of the parking cost. At least I got 2.45 € over-cost for just 1 € use. If there is such an extra charge ParkMan must say it clearly. ...I got a polite answer and solution to my complain. I appreciate this quick reply because it shows that ParkMan takes its costumers' worries seriously. Thanks!;4;2014-02-18;2.52
A Google user;The idea should make it easy and 'hassle-free' to park, but in reality you can not trust it to note your location correctly and you can therefore risk paying the wrong parking fee. Just received a fine for this.;1;2014-02-15;2.52
Karina Sabitova;The programme has charged within 5 minutes  double price for opening fee, how is it possible?;3;2014-02-05;2.52
Steffen Drüschner;Good service no searching of coins any more;4;2014-01-06;2.14
Bharosha Karki;Needs sign up.... I'm not even able to run a demo....;1;2013-12-16;nan
Anton Aksola;Parking was successful the first time but the second time the app apparently crashed / got stuck as the notification icon was not visible on Android. Well, however, parking apparently stayed on and this experiment then cost on top of 8 euros. It is not right to arouse confidence whether parking goes on / off.;2;2013-12-03;2.14
Pekka Rouvinen;It saves at least time and probably also money because there is no need to buy any extra time. the use is simple and i work really well. The downside is that unfortunately not all cities are involved yet and of course private parking companies are on their own again.;5;2013-06-09;2.14
A Google user;Used it for a few months in Copenhagen and works great. I'm a happy camper :);5;2012-09-24;1.12
A Google user;Nice!;5;2012-06-04;1.12
A Google user;"Tgif app is meant to replace the ordinary ticketing system. It has saved from carrying and applying large amount voima. Now i just Press ""start"" and ""stop"" and get presisely charged";5;2012-05-22;1.0
A Google user;After my initial problems got solved, everything works. It is a neat app. with this You don't have to worry about having spare coins for the parking meters.;4;2012-04-12;1.0
Ohlers.com;-but sometimes too slow and buggy.;4;2018-06-25 13:12:29;3.44
MortenCPH;Works fine, but it's expensive. The app hides the fee and makes it difficult to see how much you pay for parking and how much you pay to use the App;2;2018-08-10 09:16:48;3.44
nem parketing;It is super easy to use and you can easily stop the parking;4;2017-10-25 20:07:36;3.27
guitarirhøj;Not so many words - it works and is straightforward. Vh Jan Irhøj;5;2017-12-08 08:44:44;3.31
burakbaran;User friendly;4;2021-08-27 17:38:06;4.48
Køberen;And with discount codes;5;2017-10-11 16:22:27;3.26
JZJ79apr;Definitely the best and fair price as well as easy to use;5;2017-07-24 17:04:12;3.26
Sjovkvis;Incredibly user-friendly app - works every time.;;;
5;2017-07-09 09:08:48;3.26;;
Susaks;Works;4;2021-08-11 13:16:31;4.47
roejmer;Super easy, use it daily.;;;
;;;;
;;;;
4;2021-07-12 04:54:19;4.46;;
nirvizen;Nirvi;4;2021-04-25 16:57:42;4.42
zıroviç;payment processed can not do It would be nice if we took the time to pay ourselves.;2;2021-06-01 23:58:35;4.45
Vilje&Gejst;God service👍;5;2021-04-03 06:09:29;4.41
Fr.Helmudt;Got a parking ticket from Q-Park where I used ParkMan. So be careful it does not work;1;2021-04-15 17:31:48;4.41
Birdbum;None;5;2021-03-29 10:11:01;4.40
Schytz;Easy to use;5;2020-12-08 14:51:34;4.28
qazmøå;I wonder if you can locate the car in place but can not write if you keep illegal. Good enough expensive to pay for parking and fine. How about putting yellow marks on the curb just like on Vesterbro so you can see you are too close to the corner. Lola Jensen;2;2021-02-15 07:33:42;4.38
Gebyrgrib;it could not find the parking garage at frederiksberg I stayed in 🥴👏🏼👏🏼👏🏼;1;2021-01-28 15:32:32;4.37
schacks;Dear Parkman;;;
;;;;
1;2021-01-07 22:57:50;4.34;;
Hald 07;So 🙂😷;5;2020-11-26 10:03:24;4.26
Morten andersen;I was given a check fee even though I had registered through Parkman. It obviously does not update one's parking via qpark.;4;2020-05-27 10:33:17;4.13
Frankenbaum;Go;5;2020-11-23 19:11:59;4.26
Researcher dk;Incredibly bad doing when you can not add ordinary number and ip number;;;
1;2020-11-18 12:47:09;4.26;;
Josh1311.1;See above 😊;5;2020-11-07 13:43:09;4.25
Hvgikdiekvæhogid;Worked super;5;2020-10-12 16:37:45;4.21
twinding;On earlier versions, you could extend the shortened parking time - this no longer seems to be the case. It gets equal to stop using this app;2;2020-09-17 15:54:42;4.17
Daemonen;Works fine;5;2020-09-01 06:19:50;4.16
Christina8964315689332;Very satisfied - Works as it should.;;;
5;2020-08-01 13:48:53;4.15;;
LordUnoX;Always seems perfect :);5;2020-06-13 18:09:58;4.13
Asgerj;Enter the rhubarb code here and get 100 kroner free parking: 6UM6;5;2020-05-03 09:23:19;3.92
Ania-G;You can eventually download many different Apps, but here you have 1 app that can be used in many places .... A ++;5;2020-04-24 13:49:11;3.92
The man WHO liked the games;Always easy to use;5;2020-03-18 10:56:55;3.89
