userName;content;rating;date;reviewVersion
Sunstar1982;Tar 3 kronor att skicka kvitto via e-post. Har du parkerat 100ggr i månaden så måste du betala +300 kronor för att få kvitto. 👎🏿;1;15/05/2020;15.06
Lambett;Jag vill gärna använda funktionen som varnar om aktiv parkering när jag åker iväg med bilen. Men det gör att appen drar sjukt mycket batteri (85% av batterianvändning).;3;19/04/2020;15.04
hellopearl123;Varje gång betalar man men man får ALLTID böter oavsett om man betalar eller inte. Det här är bara en bluff så ladda inte ner appen🤬🤬😡😡😡;1;18/04/2020;15.04
Pooping Elephant;Hög serviceavgift och man skriver ej ut vad den blir vid en parkering heller. Bara totalpris.;1;15/04/2020;15.04
Miksve;Det går inte att uppdatera betalkortet i appen...;1;15/04/2020;15.04
AseDestiny;Why only apple pay on registration? Fix it fast plz;4;08/03/2020;15.02
Mr.driver_97;"Varför införs det nu en 24h maxgräns på min parkeringsplats? Det blir större risk att jag glömmer att förlänga tiden, när min bil står på parkeringen flera dagar i sträck.
Zon: 35003";1;09/04/2020;15.04
bempa_swe;Använd annan app för parkering. Denna har tyvärr passerat bäst före datumet. Fel på gps och tvång att verifiera via telefonnr vid varje användning. Supportavdelning som är rena skämtet. Tar inget som helst ansvar för buggarna i appen precis som många andra skriver så genererar detta bara massa böter för användaren;1;08/04/2020;15.04
Justastupidnickname53135864;Varför använda ett oergonomiskt hjul för att mata in tid? Det är ganska pilligt att få till rätt tid. Fyra tryck på en vanlig knappsats gör jobbet mycket snabbare och med högre precision.;2;07/04/2020;15.04
Shareon1;"Det märks klar och tydligt att den senaste uppdateringen inte har gått igenom någon som helst kvalitetskontroll.
Störiga bugar.. Slarvig utveckling och kvalitetssäkring.";2;06/04/2020;15.04
nötabo;Skulle parkera i Malmö och laddade därför ner appen. Funkade perfekt. Körde vidare och skulle parkera igen och då fungerade det inte. Provade 3 ggr med felmeddelande innan jag smet in i butiken 10 min. Hade förstås fått p-bot när jag kom ut. Ringde p-bolaget som sa att jag skulle ha laddat ner Apcoa-appen och provat med den när EasyPark-appen fallerade.;1;03/04/2020;15.04
Martin.P-1979%;Var 15% dyrare att betala i appen jämfört med automat.;1;31/03/2020;15.03
Johanux 30;Min parkering avslutades automatiskt och fick därför en parkeringsanmärkning. När jag kontaktar EasyPark så säger de att de fick en signal på att bilen rörde sig och därför avslutades min parkering automatiskt. Bilen var på plats hela tiden och jag har inte rört den en centimeter. Fick ingen hjälp, de lägger felet på kunden som alltid. 👎🏼;1;26/03/2020;15.03
PatTheCatCat;Helt sinnessjukt, använder appen för första gången. Använder appens föreslagna position. Kommer tillbaka och fått en böter för ”fel” taxa trots att vakten ser att jag har giltig biljett. 950 kr böter. Lurendrejeri rekommenderas ej.;1;12/03/2020;15.02
millivanili;Funkar ganska bra !;4;12/12/2019;14.06.01
UppdragKokos;Är det 2011 eller? Skärp er och häng med i tiden.;1;06/03/2020;15.02
Frimant;"Kommer förstås använda konkurrenternas parkeringsappar som ger mig ett kvitto utan att kosta mig pengar varje gång. Ett mailat kvitto kostar inget och att debitera för det visar att man säkert får betala extra för annat också.

Ett svar gör det bara värre, för jag såg inget av det ni pratar om när jag behövde kvittot!!!";1;06/03/2020;15.02
samstaappen;Krångligast att parkera av alla. Gick inte att ändra betalmetod i telefon. Har varit tvungen att göra från datorn.;1;03/03/2020;15.01.01
OrvarByman;"Denna app har gett mig böter två dagar i rad.
Ena gången ändrades områdeskod fast jag hade knappat in rätt.
Andra gången stängde parkeringen av sig själv fast jag ställde in sluttiden senare.
Jag ska aldrig använda denna igen!";1;02/03/2020;15.01.01
Mange69;Appen har ett bra gränssnitt och är enkel att använda. Men varför har ni en sk ”serviceavgift” på månadshyra? Där jag arbetar får jag betala 430 kr istället för 375 kr! Men med Parkster betalar jag endast 395 kr.;3;16/02/2020;15.00
En lycklig man;"Se upp med denna appen. Jag är på semester utomlands och telefonens batteri går slut snabbt. Den tar hela 20% av mitt batteri trots att jag är utomlands och inte har en bil parkerad med appen. 
Annars okej att parkera med i Sverige.";1;05/01/2020;14.06.01
visselblåsaren;"Jag tycker att kvittotjänsten är svajig och jag tycker det är undermåligt att man måste betala 3 kronor för att komma åt ett kvitto! 
Kanske finns möjlighet att komma över gratis kvitto på något sätt, jag har trots ett flertal  trevande försök inte lyckats! 
Kvittotjänsten bör bli enklare/tydligare";4;29/10/2019;14.03
Lasse63;"App now wants Always On for positioning and uses 10% battery per day. Compared to an equal App using positioning e.g Arlo only use 1%.
Think battery consumption for always on could be improved in ios13.";3;05/12/2019;14.05.01
limpovic;Bra men varför betalar jag 9kr mer än min arbetskamrat när vi parkerar på exakt samma tid;1;02/12/2019;14.05.01
MannnK;Bra app men den kostar 10kr som läggs på mobilfakturan.;3;06/11/2019;14.03
cassandramelodie;Jag älskar verkligen appen. Det mesta funkar klockrent men SNÄLLA se till att appen direkt hittar var jag befinner mig, jag får numera manuellt ”dra mig” på kartan från Tyskland varje gång. Galet irriterande. Fixa gärna så ändrar jag min recension 😉😉❤️❤️;4;23/10/2019;14.02
Dussi.9023;"Hejsan! Skulle vara bra om ni kunde fixa till parkerings på och av knappen. Min brukar försvinna och jag hittar den inte på pågående parkering. Spelar ingen roll om jag har stängt av appen eller låtit bli. Ibland kan jag se mitt pågående och stoppa den, men oftast är den helt borta. 
Annars är appen suverän";4;31/08/2019;13.09
bra apppp;Otrolig bra app👍👍👍👍;5;13/10/2019;14.02
Rabarberpaj;Ibland när jag trycker på förinställd boendeparkering fungerar det inte. Har blivit så sedan augusti, inte varit några problem annars. Förutom det fungerar den bra.;3;25/09/2019;14.00
Brorsan!!;"Note that it sends your location info in the background, even if you haven’t parked. So basically they know where their customers live and how they move. I haven’t parked for weeks and just the last three days it sent info 21 times.

Sure it makes sense to ask you if you’ve done parking and wish to cancel and save money. But this does not make any sense. Make sure to set to Only when using app.";3;24/09/2019;14.00
Moonstruck333;Så otroligt bra!;5;03/09/2019;13.09
Hadar Cars;Vore bra om appen inte glömde bort var bilen är parkerad i samma sekund som parkeringen går ut. Om man råkar passera tiden måste man försöka minnas vilken gata bilen stod på för att kunna starta en ny parkering.;4;29/08/2019;13.09
mickebar85;Men ni får bara 4 stjärnor då ni ej möjliggör för befintliga kunder att välja era nya betalsätt;4;30/06/2019;13.05
Björn S;Bra app, men i Malmö har den ingen koll på tider för miljöparkering, dvs när gatan ska städas och det råder p-förbud. En halvdag i månaden, lätt att missa. Löser man biljett i automaten får man besked. Borde gå att fixa i appens system också.;3;16/08/2019;13.08
Hritul;"Upptäckte förut att easypark ibland är väsentligt dyrare än ordinarie taxan.

Uppdatering: Jag fick sen svar på denna recension att parkeringskostnaden är densamma som står på skylt, men det stämmer inte då jag ringde kundtjänst om en annan parkering, EasyPark lägger alltid på 15% i serviceavgift utöver parkeringskostnaden. Och jag minns tyvärr inte exakt vilken parkeringsplats det gällde  som jag upplevde dyrare taxa, förutom söder om söder.";3;18/07/2019;13.06.01
Icko1972;Verkar inte göra nån skillnad i pris mellan bil och mc!?;3;10/07/2019;13.05.02
Elefant 3000;Bra app, hyfsat smidig. Skulle gärna se en uppdatering som gör det möjligt att lägga till flera aktiva parkeringar.;4;30/05/2019;13.03
Johan M Dahlgren;Alla gånger jag har betalt med appen har det blivit mycket dyrare än vad taxan säger. Avinstallerad.;2;02/06/2019;13.03
Niklas O;"Använder appen flitigt men ser förbättringsmöjligheter. Sen får jag inte appen att fungera när jag vill ladda min elbil. Går inte att starta parkeringen. Och byter jag från swish till kort får jag ett felmeddelande (error code 1). 

Vanlig parkering fungerar utan problem. 

Önskemål:

*Enkelt sätt att se timpriset för parkeringen. 

*Varför kan man inte starta en bokning utan sluttid? Nu måste man hela tiden ha koll på när parkeringen går ut vilket lätt kan undvikas med denna funktion.";4;11/05/2019;13.01
metmike;Högsta betyg blir det när appen är kompatibel med Apple CarPlay;4;15/04/2019;12.07
2,45786E+14;Skräpapp - stoppar automatiskt parkeringen så man får P-bot om man går över förinställd tid. Undvik!!;1;16/04/2019;13.00
YoHoobee;After one of recent updates it forgot my car, my payment data. But even worse, adding a new car doesn’t work, so it’s basically useless now.;1;12/04/2019;12.07
HÖGMOD;"Appen kraschar konstant och ”glömmer” bort aktiva parkeringar, således går det ej att förlänga eller avsluta, gäller speciellt vid tillfällen då man manuellt skall försöka avsluta parkeringen i tid.

3 utav 10 användnings tillfällen kommer det fel Kåd info om att mail eller telefon nummer inte är inställt/ fungerande/ ifyllt.

Detta gäller för samtliga anställda på våran firma med olika modeller på telefoner.

Sundbyberg samt Solna har ett par gator som ej finns registrerade alt felaktig områdes Kåd samt tillhörande tariff, vid sådan tillfällen får man ringa EasyPark och fråga efter korrekt area Kode.

Utöver det tillkommer det 15% tillägg på parkerings kostnaden.

Ingen ap vi rekommenderar om det inte är ett absolut krav.";1;11/04/2019;12.07
Jaldero;Man kan endast parkera ett dygn i taget och då måste man veta exakt när man ska fylla på ny tid. Inga aviseringar för att hjälpa kunden. Det känns som att ni satt detta i system och väntar ut kunden så ni kan lappa innan man hinner fylla på ett nytt dygn. Detta hände oss och kostade oss 1200kr utöver avgiften på 500kr (250kr/dygn)😡;1;07/04/2019;12.07
användare0000009;Detta tycker jag är kass;1;31/03/2019;12.07
Mej 59;"Det är bara synd att ni inte finns överallt. 
Och att appen inte hittar vissa ställen så man måste leta upp numret för att kunna hitta stället man står på.";4;15/03/2019;12.06
Hank-rot;Har börjat lägga på extra avgift på parkeringen nu. Blir avsevärt mycket dyrare.;1;26/03/2019;12.06
Zebbbbbbbb;Easypark är mycket dyrare än andra appar! Se upp för denna app, du blir blåst på pengar. Jag tycker inte att det framkommer att denna app är dyrare än alla andra när man laddar hem den! Skäms!!!;1;19/03/2019;12.06
Abbson;Bra fungerande app - men höga avgifter som döljs - lite osnyggt o omodernt - men som sagt funtionaliteten i apoen bra.;4;10/02/2019;12.04
Minusstjärna;Extremt otydligt att det tillkommer 15% för att använda appen. Som kund gör du jobbet åt dem och får betala för det. Det här företaget har inte fattat vad digitalisering innebär.;1;09/03/2019;12.06
123.unknown;"Stort minus!!!!
EasyPark tar en serviceavgift på 15% på parkeringspriset. Avslutar denna app omgående!!";1;08/03/2019;12.06
Bobbyjrvi;Helt ok app, ganska enkel att använda. MEN varför kan man inte byta reg-nummer i appen om man har månadsparkering?? Många har ju två bilar, och vill kunna byta bil till jobbet ibland.;3;01/03/2019;12.06
Sven Jönsson;Bra användbarhet, men en del buggar och felaktig masterdata. Har felanmält, men ingen åtgärd.;1;27/02/2019;12.05
Craaaam;Gränssnittet är krångligare och priset högre än konkurrenterna. Undviker om jag kan;1;24/02/2019;12.05
Tubebox Vicca;"En avde värsta möjliga appar där man måste snabbt registrera parkering och den brukar ange fel adress och när man inte är där det går jätte svårt att hitta rätt områdeskod. 
Katastrofal app. 
Worst possible applicatoon ever - no space for improving - it should be redizigned.";1;20/02/2019;12.05
LPW66;Bra app men saknar alternativ till kontokort, exempelvis faktura till SMS och E-post som SMS Park har eller KLARNA. Maestro borde också funka.;3;13/02/2019;12.05
hjdlelwldbflsädnfbdnl;Inget vidare;1;13/02/2019;12.05
farvecity;Min Easy park fungerar inte jsf 967;4;02/02/2019;12.04
Annette v A;Bjöd in min man att ladda ner appen, men det är jättekrångligt! Han måste titta på en onödig video och svara på tester och få godkänt!!verkligen inte användarvänligt!;1;03/02/2019;12.04
Brontosaurien;"...på samma p-plats. Jag kommer med 3-4 bilar till ett ställe. Jag har vänner från t.ex en kyrka jag vill bjuda på p-plats. Det funkar ju inte med er.
:-/";3;23/01/2019;12.04
jjjjjessi;Skulle vilja ha möjligheten att parkera mer än en bil med appen. Det kanske redan går men vet ej hur. Annars är det ett önskemål. Annars en nöjd användare.;3;09/01/2019;12.02
delamain2k;Bytte från Stockholm parkering till EasyPark för drygt en månad sen och har fått TRE böter sen dess då er skitapp stänger av sig titt som tätt, är detta en kostnad ni kommer stå för eller ska man känna sig festblåst på pengarna? Företaget jag jobbar för promotar att vi skall använda oss av easypark men då er app är så osäker vet jag inte om jag vågar använda den.;1;18/01/2019;12.03
Alecdarata;"Ta tillbaks gamla gränssnittet! 

Det är svårt att se var man knappar in koden. Det har gått ett år och inget har hänt. 

Som tur är finns Stockholms P-app och den funkar bättre och har mer täckning så snart slipper man easypark.";1;13/01/2019;12.02
1234 Philip;"Har hört i 4-5år nu att man ska kunna gå ändra bil i appen pga att som vi har barn som hämtas och lämnas på dagis. Ingenting händer mer än att man lovar att det är på gång. Så vi använder parkster istället där man kan byta bil under pågående parkering 

Blev idag 190109 kontaktad av EasyPark att nu går det att byta bil under pågående parkering. Men det är en sanning modifikation. Man måste ringa in varje gång man ska köra med en annan bil och svarar ingen eller att man hamnar i telefonkö och får böter under tiden så får man själv stå för det. Är väldigt dåligt att man inte kan göra detta själv utan att behöva ringa in varenda gång. Blir fortsatt användning av Parkster appen istället";1;09/01/2019;12.02
rokiasat;Starkt minus eftersom appen inte varnar för gatustädning. Borde vara en enkel sak att införa.;1;04/01/2019;12.00
athfeikfsgvnjfu;Fungerar bra, men är lite väl mycket dyrare jämfört med att betala parkeringsavgiften i en automat.;4;05/12/2018;11.07.01
Christian.W;Funkade inget vidare när jag skulle förlänga en pågående parkering. Fick inte upp val att betala för förlängningen vilket resulterade i att pengar ek kunde dras och samtal in till support. Hoppas app utvecklarna kollar på vad som inte funkar när man vill förlänga tid och har betalat med Pay.;2;02/01/2019;12.00
se/reader;"Jag snurrade till 23som vanlig , i så många gånger jag har betald med er . Jag gjorde inget fel , för mig det är självklart att betala , men hur blev det att jag fick böter , det är inte acceptabel , ni får gå o kolla hur mycket jag betalar med er det är inte första gången heller , men varför
Soheila";1;30/12/2018;12.00
zuri89;Hejsan! En fråga, varför har ni så att man snurrar tiden ist för att man knappar in tiden som man vill stå? Blir en hel del snurrande när man ska stå en hel helg.;3;29/12/2018;12.00
klareen;Have beennin contact with the very friendly support. Unfortenately they have so far not Bern able to fix my problem to pay with paypal;1;22/12/2018;12.00
"hejpådih6263?!;";"Spelar ingen roll om du använder appen, använder rätt reg. nummer och ringer runt och får klartecken att man har gjort rätt. 
Använd aldrig appen! Helt värdelös";1;21/12/2018;12.00
peekaboo40;Adds a factor 6 to the fee, does not show the fee before you start the parking. Only possible recommendation is to uninstall!;1;17/12/2018;11.07.01
Kentamagenta;"På tok för dyr avgift utöver parkeringstiden.
Dessutom betalt för kvitto via Mail !!!";1;12/12/2018;11.07.01
Fgthiooo000;Min far betalade för parkering vid tågstationen där dom skulle stå i drygt två dygn. Första dygnet funkade parkeringen bra, men andra dygnet så såg det ut som att parkeringen var avbruten och under ”pågående parkeringar” syntes inget. Så för säkerhets skull så startade jag parkering på mitt eget konto för att undvika p-bot. Några timmar senare så syns den tidigare parkeringen i min fars telefon igen. Surt att betala dubbelt för parkering!;2;09/12/2018;11.07.01
Bbbbberoende;När jag öppnar EasyPark hamnar jag i Polen och kan inte leta på områden i Gävle? Systemfel?;1;07/12/2018;11.07.01
åpe;Enkel att använda och så tjänar man på att betala endast för den faktiska tiden;5;13/11/2018;11.06
copy tekniker;Har varit många uppdateringar men fortfarande en del buggar som tex när man ställt in tid och sedan går tillbaka så verkar det ibland som man glömt att ställt in p tid👎;3;29/11/2018;11.06
Limousine chaufför;Hoppas på fler betalningsalternativ.;3;22/11/2018;11.06
ezilaa;Stod på skylten utanför parkeringen att man kunde stå där i 24h men på automaten att man endast kunde stå 3h. Jag tryckte i 7h och gick och jobbade. Kommer tillbaka till en p-bot för att appen ej sa att man inte kunde stå längre. Dåligt, ändra detta.;1;22/11/2018;11.06
cugur91;I can not change the language of the app. When I installed it, it was on German, and I need it on English. Everything else okay;3;19/11/2018;11.06
ec2bme;"Hej!
Om jag har en pågående parkering och ”sveper bort” den (alltså dubbelklickar på hemknappen och sveper bort aktiva appar från skärmen) på min iPhone och sedan öppnar appen igen, så går det inte att öppna min pågående parkering så att jag kan avsluta den.";3;16/11/2018;11.06
Freppa85;"Har alltid fungerat bra tills för några veckor sedan då appen även för mig slutade skicka push när parkeringen är på väg att gå ut.
Missat förlänga pga detta ett antal gånger, men har som tur var klarat mig undan böter.
Har nu bytt från en iPhone 7 till en iPhone XR men får fortfarande ingen push.
Höjer betyget när det löst sig.";2;07/11/2018;11.06
AilicecCecilia;"Efter någon uppdatering, så visas inte pågående parkering när man startar appen. Har fått hjärtattack flera gånger innan jag har startat om appen som efter omstart då visar att det finns en pågående parkering.

Hoppas inte p-vakterna har samma problem. Detta får no gärna fixa snabbt. Har alltid funkat tidigare...";2;07/11/2018;11.06
knase2;Efter byte av telefon slutar appen att skicka pushmeddelanden om parkering som går ut. Går inte att få igång igen. Har resulterat i 300:- böter. Tack för det!;2;06/11/2018;11.06
hgffjjhfrthjjh;Allt uppdateringsstrul med appen gav mig idag 750 spänn i böter. Nu blir det papperskvitton framöver. Spolar er app NU!;1;07/11/2018;11.06
Askul!.;Jag skulle vilja att den var kompatibel med Apple CarPlay, är det något ni planerar?;4;29/09/2018;11.04
King267hej;Dåligt gränssnitt och brutalt mycket dyrare! Skamligt att det kostar pengar att få kvitto dessutom...;1;21/10/2018;11.05
janimalmö;"Gillar inte avgifter👎. 
Använder Parkster i stället👍";1;16/10/2018;11.04
jollygoodbyjoe;Älskar att jag kan förlänga en redan startad parkering utan att behöva gå tillbaka till bilen:);5;09/10/2018;11.04
Raaz85;Dyrare än att betala i automaten, vilket inte redovisas. Serviceavgift är ok, men var ärliga med det.;2;08/10/2018;11.04
Dr.Abroad;Från senaste uppdateringen har alla sparade bilar försvunnit. När jag försöker att återställa/spara bilarna vill den inte göra det. Säger att jag inte regnr finns inte! Något måste åtgärdas. För övrigt är jag nöjd med appen som är smidig. Tack.;5;06/10/2018;11.04
ozt123;Registreringsnumret godkänns inte samt hittar den inga parkeringar trots att man står på en som EasyPark tillhandahåller.;1;06/10/2018;11.04
balzaack;Alla bilar och kortuppgifter försvann;1;05/10/2018;11.04
Krusbullen;Appen funkar inte alls. Det står att jag inte har täckning fast jag har fullt 4G och kör på trådlöst nätverk.;1;03/10/2018;11.04
jescaralta;Gillar appen men efter senaste uppdateringen fungerar den inte med min klocka längre :((;5;02/10/2018;11.04
BiH⚜️;Bra app men ni borde fixa så man ska bekräfta när man ska avsluta en parkering så man inte råkar stänga av utan att veta om det fixar ni det så får ni 5 stjärnor från mig;3;17/09/2018;11.03
Vill göra rätt för mig;Står vid centralen i Göteborg.Finns inga prisangivelser någonstans och går inte att logga in på appen som jag ej använt på länge.Fel lösenord och funkar inte att beställa nytt.;1;28/09/2018;11.04
IFK-Lasse;"...har ni, utan tvekan. Ni har aldrig tänkt på att folk kanske drar sig för att parkera med er pga att den tar onödigt mkt plats i mobilen och har man bråttom så tar den onödigt lång tid att ladda ner.
Era konkurrenter ligger på runt en fjärdedel i app storlek.";1;27/09/2018;11.03
josefnalci;"Hej, 

Appen är helt underbar men sen den senaste uppdatering får man inte längre någon påminnelse om att man lämnar platsen utan endast när det är kvar 15 min på sin parkering. 
Detta är irriterande efter man blivit van vid att appen notifierat att man lämnar platsen man har bilen parkerad på. 

Mvh 
Josef";2;25/09/2018;11.03
Yo-jo-el;"Hur är det möjligt att göra en PARKERINGS-app som är 180+MB stor? Vad håller ni på med? Det är inte vad man vill ha när man hamnat på nån parkering med halvtaskig 3G-uppkoppling och vill kunna betala.

Eller, jag tror vet vad ni håller på med. Ni har 12 olika SDKs för att spåra allt man gör i appen för att kunna öka ”engagement”. Men inse att ingen vill använda er app, vi vill bara starta en parkering och gå vidares våra liv. Något man kan behöva vänta 20 minuter för när man tankar denna enorma blobb med data. 

Seriöst. Det finns appar som gör 10 gånger så mycket som denna, och är en tiondel så stora.

Skärpning.";1;23/09/2018;11.03
Åraslöv;Tror ni att man tycker det är roligt att man blir utkastad och måste vänta på kod via sms när man ska parkera?? Har inte hänt innan men senaste veckan har det blivet så.....;1;17/09/2018;11.03
Alen.S;Tycker det är orimligt av EasyPark att ta betalt av sina användare när det är deras kunder dvs fastighetsägarna till P-platserna som tjänar pengar på att folk betalar med appen istället för kontant/kort. Eftersom deras kostnader för myntinsamlingen och kortavgifterna minskar. EasyPark borde rimligtvis ta betalt av sina kunder och inte av sina användare. Finns andra appar som är gratis.;2;14/09/2018;11.03
binleiden;Alltid är det strul med denna app.;1;11/09/2018;11.02.01
Ipaduserswede;Nu har de börjat tjuva pengar på avgiften. 15% extra på all parkering och vill man bara parkera lokalt som ska vara gratis så går det inte ens stänga av. Lurendrejeri!;1;09/09/2018;11.02.01
arg hotellgäst;"Vi är i Alicante och Easypark verkar ha någon form av konferens. Jag står i frukostkön och känner hur en av era medarbetare nästan knuffar mig framåt i kön, när det väl blir min tur så tränger sig en annan av era medarbetare sig framför mig och nästan rycker bort griptången framför mig. 
Väldigt märkligt beteende.
I övrigt bra tjänst!";1;08/09/2018;11.02.01
Minipeikko;"Tack för en smidig app.
Sista stjärnan får ni när ni integrerat ”Flic” knappen så man kan avsluta parkeringen med istället för att behöva upp med telefonen mer än nödvändigt.";4;28/08/2018;11.02.01
jajajjajajajajajajaj;Älskar denna app. Användarvänlig, funkar alltid!;5;06/09/2018;11.02.01
Göteborg11;"Gör det möjligt så att man kan starta två parkeringar samtidigt för två olika bilar. 
När man lägger in en parkeringskod så föreslår den alla andra länder än just Sverige. När man väl fått igång parkeringen så funkar det bra.";2;31/08/2018;11.02.01
Affekaraff;"Jag kör på boendeparkering 30dagar.
Ibland får jag sms om att parkeringstiden snart går ut, ibland inte.
Detta har resulterat i ett par böter.";2;30/08/2018;11.02.01
-Pugnax-;De tidigare problemen jag hade med saknade texter är borta. Du fungerar det smidigt att betala med appen.;5;17/08/2018;11.02
PelleB1;Både min fru och jag blev lurade av gränssnittet Trodde vi parkerade till 17.30 men tydligen parkerade vi 17 timmar? Detta borde ni kolla!;2;26/08/2018;11.02
miraaakhaaan;"Får en misslyckad begäran så jag kan inte ens använda appen. Felkod -1 när jag ska lägga in betalmetoden. 

Känns inte som en app som ni lagt någon tid på.";1;24/08/2018;11.02
Fru Marin;Allt gård nanny, korrekt, enkelt, smidigt och till och med trevligt meddelande när jag avslutar parkeringen. Hoppas fler ska använda EasyPark inne i Sthlm City.;5;08/08/2018;11.01
EskilSten;Jag loggas i tid och otid ut från appen och har svårt med att logga in igen då jag inte kan spara ett eget lösenord. Vill vara automatiskt inloggad så att min parkering går smidigt och inte behöva vänta på sms för nytt lösenord.;2;23/07/2018;11.00.01
IngelaOl;Helt hopplös app. Bilens position på kartan stämmer aldrig! Får varje gång slå in områdeskoden, för försöker jag trycka på kartan, så finns ingen parkering där jag står. Ta bort kartan då! När jag vill förlänga tiden avbryts parkeringen och jag får börja om från början. Finns ingen info om att jag manuellt måste byta land, fast kartan visar att jag i ett annat land. Jag tycker inte jag är tekniskt dum i vanliga fall, men den här appen får mej att känna mej dum i huvudet. Härdanefter kommer jag använda parkeringsautomaten istället.;1;03/08/2018;11.01
Cantstandya;Varje gång jag vill ändra tid så stoppas parkeringen. Ska man inte kunna ”snurra på hjulet”? Borde vara en konfirmationsruta innan man stoppar: ”Vill du verkligen avsluta parkeringen?”. Sen saknas det massa texter överallt. Det står saker som ”Label.ParkingSetTime” och ”PaymentSelectorCustom” istället för riktiga texter.;1;02/08/2018;11.01
bohoo420;Hur är det 15%?;1;02/08/2018;11.01
mimmikarlsson;Fattar inget av det här gränssnittet. Hade glömt lösenordet men lyckades inte få något nytt. Mitt betalkort har gått ut men det sa ingen när jag istället ringde. Nu vet jag inte var man går in och ändrar det.;1;28/07/2018;11.01
Dr.Gonzo79;Jättesmidigt när det fungerar, men strul allt för ofta då det inte går att få kontakt med servern eller liknande.;1;26/07/2018;11.01
Mys Rille;Avinstallerar och laddar ner från iTunes med samma resultat. Märkligt att 4G funkar på iTunes men inte i appen.;2;12/07/2018;11.00.01
gabriel1337;Löjligt med 50% påslag bara gör att jag betalar med appen istället för automat. Går härmed över till Parkster istället. Borde premieras att använda appen istället.;1;20/07/2018;11.00.01
kvhgb;Värdelöst och krångligt att komma igång. Hade aldrig krånglat med detta om P-automaten funka;1;19/07/2018;11.00.01
thgard;It is impossible to pay for two vehicles at the same time. It was more expensive to use the app compared to cash. It charged me for tme free of charge. This app sucks. Use it at own risk. I will never again!!!;1;17/07/2018;11.00.01
Patrullen;"Har jag missat något eller är det inte lag på att få kvitto i Sverige?
Men här måste man betala för det?
Djävligt fult oavsett.

Ok? Känns som att ni bryter mot konsumentlagen, om inte så låter det som att skatteverket borde ta en titt på det.
Förstår att ni inte behöver skicka pga distans, men däremot ska man få en bekräftelse där det står vad jag har köpt till vilket pris, något som tillsammans med ett kontoutdrag ska funka vid tex reklamation.
Men ni kanske tycker att pushnotisen räknas som det.

Skärp er!";1;14/07/2018;11.00.01
leif ragnar;"Hur ska jag uppdatera ?

Mitt konto har inte ändrats

Mvh Thorleif";1;13/07/2018;11.00.01
Artur Ringart;Saknar möjligheten att starta parkering med Apple Watch. Nu när klockan funkar utan att telefonen är med. I övrigt bra app.;4;12/06/2018;10.07
kaddock;Kolla timtaxan på p-platsen INNAN ni använder den här appen! Betydligt billigare att gå två meter och ta en biljett än att använda denna.;1;10/07/2018;11.00
Jzatt;"1. Jag vill inte ha notiser om annat än eventuell aktiv parkering jag har. Notiser som om att det är VM har jag andra appar för!
2. Varför får jag dessa spam notiser, som jag inte vill ha (se punkt 1), på franska från er? Jag kan inte franska och har aldrig varit i Frankrike.";2;06/07/2018;11.00
Simmesimme;Har varit supernöjd med EasyPark de senaste åren. Nu står det ”Dålig Anslutning” så kan inte använda appen längre. Har tagit bort och laddat upp appen igen utan resultat. Trist.;2;04/07/2018;10.09
Obnoxious!!;Appen skickar spam-meddelanden via notiser. Förskräckligt!;1;03/07/2018;10.09
glxi;Skickar helt onödiga push-notiser som är helt orelaterade till din parkering.;1;03/07/2018;10.09
nadanientenunca;"Vad är det för person som har bestämt att ni ska få skicka notiser till mig om vad som helst, förutom parkering?

När jag inte använder appen vill jag inte höra av er, sluta störa. Uselt beteende som apple borde bötfälla på något sätt";1;03/07/2018;10.09
Umut Smith;I would have gone for different parking service app. This service doesn’t have zone timing information. You could be accidentally parking longer than what you are allowed and the app doesn’t stop you from doing that.;2;02/07/2018;10.09
DyrParkering;Vill du förlänga tiden? Om du fumlar med vilken rörelse man nu ska göra - ja då avslutas din parkering utan att ens dubbelkolla om det var det du ville göra. Då får man starta en ny.;2;01/07/2018;10.09
roggakrg18;När kommer Norrköping med?;2;29/06/2018;10.09
Mountwinery;Lättanvänt stöd för parkeringsmomentet men kvittohantering är bökigt.;3;17/06/2018;10.08
fludder shy;"Nog den sämsta appen någonsin. Hittar inte p-plats trots angivet områdesnummer  vid betalstationen. Så nu måste man ändå ringa.
”Kom igång på 30 sek.” Vilket skitsnack.";1;14/06/2018;10.08
Johan W;Rätt bra app, men den klart orimliga storleken på appen (>100mb) i förhållande till funktioner är ett klart minus.;3;12/06/2018;10.07
Katten78;Funkar bra, men varför kan man inte se olika taxor redan i kartfunktionen? Då kan man planera sin parkering ur ett ekonomiskt perspektiv. Priser kan verkligen variera i olika områden.;3;04/06/2018;10.07
nyborjaren;"Laddad ner appen för att betala parkeringen. Mitt nummer var redan registrerad på en annan persons namn. Personens namn fanns i appen, bil reg nr dessutom personens två kopplade betalkort.  Så enkelt var det att ha kunnat använda någon annans uppgifter. Övertog tydligen någon annans nr när jag täckande nya abonnemanget. Dålig säkerhet om det räcker med att skriva numret för att logga in ifall numret redan varit registrerad på någon annan sedan tidigare.

Kontakta supporten får du göra själv då det är en säkerhetsrisk. Inte mitt problem ifall personer börjar använda andra människors betalkort.";1;09/06/2018;10.07
