userName;content;rating;date;reviewVersion
Michael Lykke Hvam;"Love this app, but when I got a new phone, google suggest that I use my Gmail account to log on.. but since I did not remember my password for the parkman app I clicked ""forgot"" password, and Google was kind and suggested my email address, however, the account did not exist. After 10 minutes of confusion I typed in the email instead of letting Google put it in - and finally it worked.. quite annoying";1;2016-03-05;3.19
A Google user;Genial;5;2016-02-08;3.19
Patrik Svensson;Time and money saver!;5;2016-02-02;3.19
Samu Uusi-Heikkilä;Erinomainen sovellus. GPS vyöhyketunnistus rulettaa OK;5;2016-01-03;3.19
Joonas Palo;Toiminut täysin moitteetta jo Parkkinapista asti. Käteistä ei ole koskaan mukana, mutta parkman on aina.;5;2016-01-02;3.19
Vesa Seppänen;Helppo käyttää, näyttää myös lähialueen parkkihallit. Koodilla YZZ1 saa 10e parkkirahaa.;5;2015-12-08;3.16
A Google user;Tekee minkä lupaa ja toimii loistavasti. Liittyessä promokoodilla WCKPQ max. 10 EUR seuraavaan pysäköintiin.;5;2015-12-06;3.16
Erik Lindholm;This service is a good example of when business is driven by an idea of solving a problem and the customer pays with joy. Straight forward business without greed which I'm thankful for. Thank you!;5;2015-12-03;3.16
Jonne Kauristo;Ei tarvitse enää juosta edestakaisin parkkiautomaatille tai olla kolikoita autossa. Mahdollisuus vaihtaa eri rekisterinumeroiden välillä on erinomainen toiminto.;5;2015-11-27;3.16
Atte Lehtinen;Loistava. Kaikki toimii, ei valittamista.;5;2015-11-06;3.16
jarnomn;Helppo käyttää ja on toiminut joka kerta.;5;2015-11-02;3.16
Jani Nuutinen;Jätin auton kaivopuiston rantaan ja lähdin risteilylle. Sovellus toimi hienosti, mutta olisin kaivannut selkeämmin tietoa, että pitääkö sovellusta pitää matkan ajan päällä ja vaikuttaako maasta poistuminen toimintaan yms. Mutta hyvin toimi, mittari raksutti nätisti kännykässä taustalla. Yksi tähti pois koska sovellus peri parkkimaksua pidemmältä ajalta alueella, jossa maksullisuus loppuu klo 18, eikä klo 21 kuten sovelluksen tiedoissa.;4;2015-11-02;3.15
Amir Snapir;Works well so far. Sends the invoice for payments to your email.;5;2015-11-02;3.16
Jonatan Höglund;Works very well and intuitively, would be nice to see what the 'ending time' of a parking area is while hunting around with the app!;5;2015-10-02;3.15
Svante Suominen;5/5. En oo onnekseni pitkään aikaan nähnyt kolikoita.  Tää on mahtava sovellus!;5;2015-10-01;3.15
Esko Viranko;VQGZ;5;2015-09-04;3.14
Tero Helminen;Just great!;5;2015-09-01;3.14
A Google user;Jumalattoman kätevä softa ja toimii (lähes) kuin ajatus!;5;2015-09-01;3.14
Kåre Schmidt;Virker fint - nemt at bruge;5;2015-09-01;3.14
Milind Dumbare;Does not cost 4kr extra for small time parkings. Awesomeness!;5;2015-08-27;3.14
Teemu Honkanen;Käytä koodia PERS ja saat 10€ ilmasta parkkirahaa. Ohjelma on toimiva, mutta missään ei kerrota tarviiko Helsingissä autoon tarraa vai ei.;4;2015-08-22;3.13
Timo Varis;Harmittaa kun pitää maksaa jos tarran joutuu vaihtamaan. Kun käy töissä työmaalla, jossa menee vähintään 1-2 tuulilasia vaihtoon vuodessa... Muuten absoluuttisen mahtava sovellus. Edit: kas, nykyään pitääkin maksaa vain lähetyskulu. Paljon parempi.;5;2015-08-02;3.12
Boris Lumme;Ei hyväksynyt visa electronia vaikka muut internet palvelut hyväksyy;1;2015-07-31;3.12
Kalle Komulainen;Ei hyväksy mopon rekkaria;1;2015-07-25;3.12
Jesse Salmi;App is great but the 0,49€ service fee is too much. The service fee makes this app the last option for parking. Reduce the cost around 50% and I will only use this app for all my parking.;3;2015-07-02;3.1
Juha Saarinen;Easy to use and makes parking flexible and no more need to keep coins for parking.;4;2015-07-01;3.1
Tomi Häsä;Parkkipaikkojen löytäminen on hidasta. Animaatiot ovat ärsyttäviä.;2;2015-06-30;3.1
Anssi Saarela;But price per parking is too steep. If the price would be additional ~0.20€ instead of 0.49€ I guess way more people would use this. This is usually the last option for me after card or cash because of that. I have heard the same thing from many others who have not even signed because of that. My guess is that overall revenue would be higher with lower fee...;3;2015-06-25;3.1
Tomas Lindquist;Works well;4;2015-06-20;3.1
Rajeev Girdhar;Very slick and good app. Saves money, worries and hassle. Definitely needs clear colour coding and also, why not to take it next level by clearly stating that where parking is actually allowed or not?;4;2015-06-06;3.05
Bamce Fabricius;"Recommended. Easy to use and actually saves money as the cost is only for the real time used. No need to have coins, no need to add a little bit more coins ""just in case""...";5;2015-06-02;3.06
A Google user;If it would have on the map some color coding telling where is or not allowed to be used, it would be just perfect.;4;2015-06-02;3.06
Juha Lundan;Good app, helps a lot since one does not need to carry coins. Also brings savings since I pay only for the time I am parked. There are few areas in Tampere which Parkman does not cover, therefore four stars instead of five.;4;2015-05-02;3.05
Petri Käki;What is the fundamental change  that you all the sudden need the access to my files? Free parking spots?;2;2015-02-24;3.0
Jukka Hell;Saves money and makes parking a lot easier. You can use this code to gain 10€ free parking money: 4W8L;5;2015-02-19;3.0
Jouni Lohikoski;Why the new version suddenly wanted permission to my photos?;1;2015-02-07;3.0
Samuli Mansikkamäki;Todella kätevä korvike kolikoiden pyörittämiselle. Pysköintihistoria vs laskutushistoria helposti seurattavissa. Liittyessä antakaa koodi WQMS niin saatte 10€ ilmaista pysköintiaikaa.;5;2015-01-25;2.96
Ari Kurlin Niiniaho;Works well and easy to use. Code SE7H gives you 10 euros to use the first time!;5;2014-12-27;2.96
Jussi Alanärä;10€ parkkirahaa koodilla GTNB, use code GTNB and get 10€ free parking money;5;2014-12-14;2.96
Marko V;CEUN koodilla 10€ ilmaista parkkirahaa! Vähäpäästöinen auto ei ainakaan suoraan saanut -50% alennusta pysäköinnistä vaikka rakennusvirastosta tieto ParkManille piti mennä automaattisesti. Asian selvittely jatkuu.;3;2014-12-14;2.96
Tomi Hietala;Koodilla MTLE 10€ parkkirahaa.;5;2014-12-13;2.96
A Google user;Saat 10€ pysäköintiaikaa koodilla ENJE;4;2014-12-12;2.96
John Ranbo;How does the ticket woman know if i have payed or not without physical evidence, like reciepe?? Im not risking without an explane!!;1;2014-12-06;
Remi Bergmann;Download ParkMan app and use my promo code NGUXS - you'll get 10 € off your first parking!;4;2014-11-25;2.96
Harri Pesonen;Koodilla F3KM ilmaista parkkirahaa 10€.;5;2014-11-19;2.96
Sini K;Hyvin toimii Tampereella. Promokoodilla PT8EL saa kympillä parkkisaldoa;5;2014-11-12;2.95
Mika Markkanen;Easy to use, and saves serious money. Best of Android, clearly. I just noticed, upon parking my car in a strange city, that it should be easier to trace where I parked. I got confused for a while using this. Some sort of radar arrow to show direction, and distance to see, on map, would be nice to see. Think I use 3rd party parking radar app until then.;5;2014-11-06;2.95
Christian Møller;Den nye app er genial. I stedet for blot at vise den aktuelle timepris så laver den et overslag over den samlede pris på parkeringen. Den viser samtidig priser på omkringliggende parkeringspladser så man let kan finde den billigste. Enormt smart hvis prisen f.eks. skifter kl. 18 og man skal parkere henover sådan et takst-skift.;5;2014-10-31;2.95
Sami Nieminen;Koodilla S4VD 10 eurolla ilmaista pysäköintiaikaa.;3;2014-10-31;2.94
Eetu Luodemaa;FCQ7 koodilla 10€ ilmaista pysäköintiä;5;2014-10-28;2.94
Rasmus Viitala;Poor instructions on how to use the app..;1;2014-06-03;2.56
Daniel Persson;So easy worth the small extra charge to not have to look for change and locate the nearest parking meter!;5;2014-06-03;2.56
Sergei Borovskii;Sovelluksen konfigurointi sisätiloissa on mahdotonta. Esiin hyppää jatkuvasti ilmoitus ettei gepsin kautta pysty sijaintia määrittelemään, haluatko kokeilla wifia.;2;2014-05-07;2.55
A Google user;Notification bar ads. 'Nuff said. One star.;1;2014-04-29;2.55
Teppo Mustonen;Toimiva ja helppokäyttöinen.;5;2014-04-23;2.55
Mathias Lönnström;;5;2014-04-02;2.54
A Google user;Best possible software there is. One click parking. Have been using this software for almost a year now and it still wows me! This is an application that others should learn from!;5;2014-04-01;2.54
Tommi Saikkonen;Handles multiple cars;5;2014-03-06;2.52
Jaime Orellana;Seems to be that ParkMan charges an extra fee more than twice the amount of the parking cost. At least I got 2.45 € over-cost for just 1 € use. If there is such an extra charge ParkMan must say it clearly. ...I got a polite answer and solution to my complain. I appreciate this quick reply because it shows that ParkMan takes its costumers' worries seriously. Thanks!;4;2014-02-18;2.52
A Google user;Ideen skulle gøre det nemt og 'hassle-free' at parkere, men i realiteten kan man ikke stole på at den notere ens placering korrekt og man kan derfor risikere at betale forkert parkeringstakst. Har netop modtaget en bøde for dette.;1;2014-02-15;2.52
Karina Sabitova;The programme has charged within 5 minutes  double price for opening fee, how is it possible?;3;2014-02-05;2.52
Steffen Drüschner;Good service no searching of coins any more;4;2014-01-06;2.14
Bharosha Karki;Needs sign up.... I'm not even able to run a demo....;1;2013-12-16;
Anton Aksola;Pysäköinti onnistui ensimmäisellä kertaa mutta toisella kertaa sovellus ilmeisesti kaatui/meni jumiin sillä notifikaatioikonia ei näkynyt Androidissa. Noh, pysäköinti jäi kuitenkin ilmeisesti päälle ja tämä kokeilu maksoi sitten päälle 8 euroa.  Ei oikein herätä luottamusta meneekö pysäköinti päälle/pois.;2;2013-12-03;2.14
Pekka Rouvinen;Säästää ainakin aikaa ja todennöisesti myös rahaa, koska ei tarvitse ostaa yhtään ylimääräistä aikaa. käyttö yksinkertaista ja minulla toimii todella hyvin. Miinuksena täytyy sanoa että valitettavasti ei viellä ole kaikki kaupungit mukana ja tietenkin yksityiset pysäköinifirmat ovat taas oma lukunsa;5;2013-06-09;2.14
A Google user;Used it for a few months in Copenhagen and works great. I'm a happy camper :);5;2012-09-24;1.12
A Google user;Nice!;5;2012-06-04;1.12
A Google user;"Tgif app is meant to replace the ordinary ticketing system. It has saved from carrying and applying large amount voima. Now i just Press ""start"" and ""stop"" and get presisely charged";5;2012-05-22;1.0
A Google user;After my initial problems got solved, everything works. It is a neat app. with this You don't have to worry about having spare coins for the parking meters.;4;2012-04-12;1.0
Ohlers.com;-but sometimes too slow and buggy.;4;2018-06-25 13:12:29;3.44
MortenCPH;Virker fint, men det er dyrt. App’en skjuler gebyret og gør det svært at se hvor meget man betaler for parkering og hvor meget man betaler for at bruge App’en;2;2018-08-10 09:16:48;3.44
nem parketing;Det er super nemt at bruge , og man kan let stoppe parkeringen;4;2017-10-25 20:07:36;3.27
guitarirhøj;Ikke så mange ord - det fungerer og er ligetil. Vh Jan Irhøj;5;2017-12-08 08:44:44;3.31
burakbaran;Brugervenlig;4;2021-08-27 17:38:06;4.48
Køberen;Og med rabatkoder;5;2017-10-11 16:22:27;3.26
JZJ79apr;Klart den bedste og fair pris samt nemt at anvende;5;2017-07-24 17:04:12;3.26
Sjovkvis;"Utroligt brugervenlig app - virker hver gang. 
Ide: Opret mulighed for at vælge starttidspunkt, så du ikke skal huske på, når en betalingsfri periode udløber. (Eks på Frederiksberg)";5;2017-07-09 09:08:48;3.26
Susaks;Virker;4;2021-08-11 13:16:31;4.47
roejmer;"Super nemt, bruger den dagligt. 

Forslag til udvikler:
Det ville være en kæmpe hjælp hvis man kunne planlægge parkering ud i fremtiden. 

Praktisk eksempel: Hvis man parkerer et sted fra kl 07 til 09, hvor betalingsparkering starter kl 08. Så ville det være smart at man kunne indstille appen til at starte parkeringen kl 08";4;2021-07-12 04:54:19;4.46
nirvizen;Nirvi;4;2021-04-25 16:57:42;4.42
zıroviç;betaling behandles kan ikke laver Det ville være rart, hvis vi tog os tid til at betale os selv.;2;2021-06-01 23:58:35;4.45
Vilje&Gejst;God service👍;5;2021-04-03 06:09:29;4.41
Fr.Helmudt;Har fået en p-bøde hos Q-Park hvor jeg har brugt ParkMan. Så pas på det virker ikke;1;2021-04-15 17:31:48;4.41
Birdbum;😛😛;5;2021-03-29 10:11:01;4.40
Schytz;Nemt at bruge;5;2020-12-08 14:51:34;4.28
qazmøå;Undre mig at i kan lokalisere bilens p plads men ikke kan skrive hvis man holder ulovligt. Godt nok dyrt at betale for parkering og bøde. Hvad med at sætte gule mærker på kantstenen lige som på vesterbro så man kan se man er for tæt på hjørnet. Lola jensen;2;2021-02-15 07:33:42;4.38
Gebyrgrib;den kunne ikke finde det parkeringshus på frederiksberg jeg holdt i 🥴👏🏼👏🏼👏🏼;1;2021-01-28 15:32:32;4.37
schacks;"Dear Parkman

Why do your app need to install a tracking identifier with the ability to track me across websites and apps? 

Hope you have a good explanation or this app and your service is removed in 2 sec.";1;2021-01-07 22:57:50;4.34
Hald 07;Tak 🙂😷;5;2020-11-26 10:03:24;4.26
Morten andersen;Jeg fik en kontrol afgift selv om jeg havde registreret mig via Parkman. Den opdaterer åbenbart ikke ens parkering via qpark.;4;2020-05-27 10:33:17;4.13
Frankenbaum;Go;5;2020-11-23 19:11:59;4.26
Researcher dk;"Utroligt dårligt laver når man ikke kan tilføje alm nummer og ip nummer 

En gennemført dårlig oplevelse";1;2020-11-18 12:47:09;4.26
Josh1311.1;Se ovenfor 😊;5;2020-11-07 13:43:09;4.25
Hvgikdiekvæhogid;Fungerede super;5;2020-10-12 16:37:45;4.21
twinding;På tidligere versioner kunne man forlænge ig forkorte parkeringstiden - det synes ikke længere at være tilfældet. Det får lig til at stoppe bruge  af denne app;2;2020-09-17 15:54:42;4.17
Daemonen;Virker fint;5;2020-09-01 06:19:50;4.16
Christina8964315689332;"Meget tilfreds - Fungerer som den skal. 
Brug kode ZNGD for at få en gratis parkering.";5;2020-08-01 13:48:53;4.15
LordUnoX;Virker altid perfekt :);5;2020-06-13 18:09:58;4.13
Asgerj;Indtast rabarkoden her og få 100 kroners gratis parkering: 6UM6;5;2020-05-03 09:23:19;3.92
Ania-G;Man kan efterhånden hente mange forskellige App’s men her har du 1 app som kan bruges virkelig mange steder.... A++;5;2020-04-24 13:49:11;3.92
The man WHO liked the games;Altid let at bruge;5;2020-03-18 10:56:55;3.89
Helle-G;Jeg har tidligere været ganske glad for denne ap. Men jeg savner den pop op meddelelse om at appen kører, når jeg kommer tilbage til bilen. Kommer derfor til at betale for alt for lang tid.;2;2020-04-03 11:36:53;3.91
Jens Bernhard;Godt nemt hurtigt;5;2020-03-04 19:01:52;3.89
min helt;Elsker den her app;5;2020-02-04 00:12:03;3.87
Søren Dinesen;"ParkMan har sendt mig til inkasso to gange indenfor den sidste måned for en regning på 118 som er betalt. 
Hvordan det kan lade sig gøre at skylde ParkMan penge i første omgang er mig en gåde da de jo trækker pengene på kreditkortet før man kan parkere. 
Jeg har været en af de første brugere for 8-10 år siden og har ellers været glad for ParkMan men nu er jeg bange fordi de ikke har styr på deres kundebase og app. 
Eksempel vis har ParkMan sendt emails med rykkere og gebyrer til en 10 år gammel e-mail som ikke har været i brug de sidste 6 år (oplyst fra intrum inkasso) 
Wow - sikken et rod. 
Derfor kan jeg kun anbefale brugere at trække sig fra deres servise. Der er andre mere pålidelige parkerings app på markedet.";1;2020-03-02 12:50:37;3.89
Lenecj;Lever fuldt ud op til forventningerne;5;2020-01-31 22:44:20;3.87
dosted0007;5 star;5;2020-01-07 21:00:20;3.85
randijep;Fantastisk nemt at parkere. Har endnu ikke oplevet, at den ikke kan bruges.;5;2020-01-07 11:24:15;3.85
Akin 79;Har parkeret rundt omkring Frederiksberg nu og ikke mere end en 2 timer  bliver alligevel trukket i penge for at nu holde på H.C. ørstedsevej i kort øjeblik selv om app’en siger 0kr;1;2020-01-07 12:28:52;3.85
..Heidi..;Nemt og overskueligt a bruge 👍✔️;4;2019-09-09 11:18:00;3.73
Niels Johannessen;Hurtig og nem at bruge;5;2020-01-03 14:01:56;3.85
kval1943;Tak for parkering.;5;2020-01-03 09:39:35;3.85
sigurdsss;Super app;5;2019-12-29 19:55:17;3.85
Signekh;Har modtaget inkassovarsel, da app ikke advarer om manglede mulighed for at hæve penge.;1;2019-12-05 10:40:34;3.83
Karz5556;Hvordan kan det koste 3,62 kr. at parkere 4 minutter ????? 4 minutter 😯;1;2019-11-18 16:07:11;3.80
outrsscvj;Virker godt altid til at få fat i og hjælper hvis Københavns kommune bare sætter en bøde, uden grund.;5;2019-11-12 17:06:59;3.80
1423Victor;"Virker ubeklageligt - super app.
Men ser vi den snart på apple CarPlay?";5;2019-10-24 15:47:32;3.78
Kaffe777;Ingen oplagt måde at forlænge igangværende parkering. Trods der reklameres med det. Der står ingen guide til det på ParkMans website. Heller ikk under FAQ. Jeg går tilbage til EasyPark. Der ka man nemt forlænge.;2;2019-10-16 14:44:01;3.77
Lasseersej;Super App og 100 kroner ved velkomst og betaler kun for den tid jeg parkerede (plus admin gebyr);5;2019-10-15 09:17:46;3.77
Pastor Suhrlem;"Jeg har netop modtaget en opkrævning fra inkassofirma, fordi det kreditkort jeg har indtastet i app’en for små 1,5 år siden er udløbet.
Virkelig dårlig stil at man skal til at betale inkassoomkostninger, fordi Parkman ikke kan finde ud af automatisk at bede brugeren om at opdatere kreditkortet, når det er udløbet.";1;2019-10-14 15:04:47;3.77
LeGif;App virker fint.;5;2019-09-28 14:37:31;3.76
hannebc;Pålidelig parkerings app 👍;5;2019-09-24 12:43:42;3.76
Solvejg1959;Let at bruge;5;2019-09-15 16:25:10;3.75
Bilisten, Nordsjælland;"Nemt at komme i gang og hurtigt at indtaste anden bil hvis man kører med andre.

Godt man kun betaler den tid man parkerer.";5;2019-09-04 17:11:31;3.73
Mortenedk;"Appen fungerer super👌😁 og har benyttet den i flere år. 

Dog er der mega irriterende at man ikke kan navngive de forskellige biler man har oprettet. 

De står kun med nummerpladen, hvilke kan være svære at huske. 

Kunne i ikke snart lave det muligt at navngive ens forskellige biler? Det burde ikke være en kæmpe operation. 

Tak for en ellers god app👍😁";5;2019-08-22 06:26:17;3.72
Jollejolle;"Super app der virker !! 
Og det gør den er hver gang. Har prøvet både parkone og europarks egen og har ved begge oplevet at få bøde fordi deres appen ikke fungerede ordenligt ! 
5/5 er fra";5;2019-07-26 09:49:00;3.71
rolf og bodil;Supernem at bruge;5;2019-07-25 19:03:32;3.71
Poul1195;P larsen;5;2019-07-24 09:41:08;3.71
vig2621;God og nem;5;2019-07-10 15:32:48;3.69
Jens-Otto;Bekvem og brugervenlig;4;2019-03-25 16:52:38;3.61
10voli;"Meget tilfreds med app kog ikke mindst jeres kundeservice 
Hilsen fra Bjas";5;2019-07-05 11:23:36;3.69
parkeringsanstalten;"Jeg troede at jeg var blevet snydt, da prisen jeg skulle betale var højere end min udregning. Så læste jeg at det bliver lagt 10% af Parkeringsprisen oven i, så man betaler 110 % + yderligere kr 3,-
Hvisparkeringen koster 50 kr vil det altså koste 50 (100%) + 5 (10%) + 3 = 58kr og ikke de 50kr som man troede.
Det står der i betingelserne, men man skal lige nærlæse det.";3;2019-05-29 22:17:42;3.65
finnoghelle;Fungerer upåklageligt. Dejlig nemt at finde ud af.;5;2019-05-25 13:09:30;3.65
WB fan nr 1;Denne app er ikke brugervenlig. Den er ikke fleksibel og i processen stiller den ikke de relevante valgmuligheder på en intuitiv måde. Det er en ommer.;1;2019-05-07 07:00:09;3.65
colskaal;Virker perfekt;5;2019-04-16 06:12:45;3.61
Sara dk iPhone 5s guld;Nem at bruge. En god app;4;2019-02-05 13:25:12;3.58
Netteher;Man parkere ét sted men den skifter så lokation og BUM så er man BÅDE de 50 kroner for parkeringen OG 795kr i parkeringsafgift fattigere.;1;2019-03-19 19:05:51;3.61
Mulle1956;"Brugt den et par gange ved parkering i København.
Nem at bruge, os til forlængelse og afbrydelse..";5;2019-03-14 15:28:34;3.61
Bjarne Dahl Petersen;Nemt og hurtigt Tak;5;2019-03-08 09:44:54;3.61
Ilias Ag.;Fungere næsten perfekt 👍🏽;5;2019-03-05 10:22:58;3.60
Grebyr;"Har netop idag den 24 februar 2019 installeret den sidste opdatering, hvilket nu har medført at Appen lukker ned når man går ind for at se sine parkeringer....
Kim Ryberg";1;2019-02-24 18:46:34;3.60
hyggegnuen;Virkelig nem og smart parkerings app;5;2019-02-21 18:45:06;3.59
Gunnedrengen;Har før haft bøvl med dem, men nu skulle vi holde under Musikhuset Aarhus, hvor de alle vegne reklamerer med ParkMan og ikke andre alternativer. Vi var to der begge ikke kunne få appen til at fungere. Lige meget hvor på kortet vi søgte, fik vi beskeden at her kunne man ikke bruge ParkMan! Der er heller ikke noget logisk sted i appen at indsætte den områdekode der var angivet, så til sidst kørte vi igen og fandt et andet sted at parkere. Magen til l...!;1;2019-02-10 12:42:35;3.58
Egge25;Virker;5;2019-02-06 18:36:04;3.58
Living Image;Har ikke haft nogen problemer... Rart man kan stoppe tiden, når man forlader sin parkering....;4;2019-01-24 14:53:26;3.56
Racefun;"Har fået en rabatkode men kan ikke taste den ind nogen steder appen vil have jeg skal finde en parkering og jeg kan intet andet så lidt svært at forberede sig med koder etc hjemmefra.
Det fremgår i øvrigt ingen steder der er gebyr på som andre brugere har nævnt.";1;2019-01-31 16:38:26;3.56
Vormslev;Den er bare så nem at alle kan bruge den;5;2019-01-31 12:49:43;3.56
Fru Ellerbek;Vi har altid været glade for at bruge P man appen. Let at betjene.;5;2019-01-27 10:40:35;3.56
Sundroper;Dette er en god nem måde at parkere i Kbh på, men man for bøder alligevel os selvom du holder rigtigt i afmærket båsse.. det er p-selskabernes politik at skrive så mange bøder som muligt. Så fin app virker bare ikke.;1;2019-01-25 13:13:01;3.56
kanikkefindepånogetnavn;God og nem app at bruge, også for senior;4;2018-12-19 15:03:49;3.53
econ3;Amazing app for Copenhagen;5;2019-01-19 13:55:21;3.55
Kyoobix;Det er en uovertruffen luksus at kunne gå direkte ind i sin bil og afslutte sin parkering, mens alle de andre står i kø ved billetautomaten i regnvejr.;5;2019-01-08 18:18:14;3.54
briped7171;Virker perfekt;4;2018-09-15 13:58:27;3.47
Stcarlsen;Kommer ikke med advarsler når tiden udløber eller hvis du glemmer at slå fra. Der findes så mange bedre app’s i denne kategori, så vælg en af dem. Parkman risikerer at blive alt for dyr for dig og de har ingen kundeservice.;1;2018-12-18 14:42:30;3.53
Træne2017;Det er sådan det skal være ingen lange kolde køer foran billetautomaten det hele klares nemt fra appen;5;2018-12-16 16:55:26;3.53
Irene, Næstved;Parkman fungerer perfekt og fortæller hvor det er billigst at parkere 👍🏻;5;2018-12-15 18:25:38;3.53
AnnBaadsgaard;Kan varmt anbefale ParkMan. Fungerer altid og er meget let at betjene.;5;2018-12-14 20:24:23;3.52
Lynskuds;Fint at få besked om at ændre betalingskort. Hvis det bare iflg deres vejledning var muligt at gøre det. Og det oplyste nr, som man kan ringe til, bliver så ikke besvaret! Så tænker man ..fælden klappede! Pengemaskinen ruller!!!!;1;2018-12-08 07:46:25;3.52
Bruger-z;Vel fingerende👍;5;2018-12-05 17:19:49;3.52
Gustav Riisager;I can’t install the app. Tried on my moms and my girlfriends phones. They could install it but never open it again after closing it. Basically useless. Seems like a bug.;1;2018-12-01 09:50:02;3.52
Snabeldk;Nemt og hurtigt at bruge og nemt at skifte imellem de biler mand bruger;5;2018-11-30 15:11:31;3.52
Kundera...;Tager alt for meget i gebyr.;1;2018-11-30 10:04:47;3.52
KaereK;Det er ret nemt at bruge ParkMan. Men jeg undrer mig over, at man ikke længere får en besked på mobil, når man er ved sin bil og skal stoppe parkeringen. Denne feature virkede fint i starten, men ikke mere. Dvs at man betaler for op til 4 timers parkering, hvis man hører til den lidt glemsomme og tillidsfulde type, der regner ned at app’en stadig klarer det.;3;2018-11-27 15:10:48;3.52
den ulykkelige situation;Den pris som bliver opgivet ved parkerings start er ikke den samme som det bliver afregnet;1;2018-11-17 17:08:11;3.51
Hashjjj;Vhgg tgf;5;2018-11-14 17:15:59;3.51
mollyvipperged;Den bør registrere at man forlader stedet man har parkeret bilen, så man ikke får en regning på tid, man ikke har brugt.;1;2018-11-04 10:11:06;3.50
2xblik;Det bare super nemt !;5;2018-10-01 16:00:43;3.47
Mikkel_Lindgren;Totalt mangel på sikkerhed ved tilføjelse af køretøjer, jeg kan som anonym tilføje naboens nummerplade og et dækningsløst betalingskort. Hvem ender så med regningen. Det er alt for dårlig data sikkerhed i år 2018. Brug EasyPark i stedet.;1;2018-09-23 08:01:10;3.47
Rasmus Gerdes;Absolut en app, som opfylder sit formål..;4;2018-08-27 10:08:54;3.46
michael D nielsen;Michael D Nielsen;4;2018-07-14 15:46:10;3.44
LHeidelbach;Og så er det bare en nem og pissesmart måde at parkere på!!!;5;2018-08-06 17:27:05;3.44
Mads Thorbjørn;Jeg kan varmt anbefale ParkMan , da den er nem at bruge, og meget overskuelig 🤠;5;2018-07-28 12:49:20;3.44
Argos Regnskab;Også fungere det og er for en gang skyld let at overskue.;5;2018-07-23 18:25:37;3.44
heksl;👍🏼;5;2018-07-14 12:15:41;3.44
Jette925;Virker altid perfekt;5;2018-07-08 14:56:43;3.44
Nyipad bruger;Det er en fantastisk befrielse når man skal parkere i byen, når man hurtigt kan betale via Appen P. Og man kommer aldrig til at betale for meget.  Kan varmt anbefales til alle.;5;2018-05-22 09:41:31;3.42
Aj69800;Hurtig og nem app.;5;2018-05-18 04:54:48;3.41
Quems1988;Det fungerer som det skal og er super nemt at anvende og godt man ikke skal betale for at få tilsendt kvitteringer på mail👌🏼;5;2018-05-01 16:32:52;3.41
KatAndme;Såååå nemt at bruge og kan spare én for en masse penge..;5;2018-04-14 14:58:40;3.41
Sygeplejersken84;Yderst nemt at finde parkering og let at betjene.;5;2018-03-15 08:43:48;3.41
Ratle1;Er meget glad for at bruge ParkMan. Fungerer altid.;2;2018-03-31 12:43:04;3.41
Alfabjørn;Parkman svigter mig aldrig. Den virker fint alle de steder jeg har behov for parkering.;5;2018-03-13 18:08:35;3.41
Ayten danimarka dan;Super nemt;5;2018-02-01 18:04:23;3.33
Aabille;"nemt at bruge, men flere virker ikke så som chat, i gennem info om parkingspris, ikke muligt at giv nr. plader kendenavne m.m. 
fint måde at betale for parking, men app er ekstrem mangelfuld. Måske et bevidst valg, så der jo ikke så meget der ikke kan virke .";3;2018-02-09 11:14:52;3.33
Kristiankh;"Used the app for years and don’t mind paying a smaller extra fee for that (on top of parking), but how much their fee is is completely “hidden” in the interface. 

It’s not displayed during a park, and more severely, if you request a full invoice for a parking, the fee is not listed either, only the total cost. It’s not in the apps FAQ either. A very sneaky approach.";2;2018-02-06 05:14:58;3.33
Dorte Rosbak;"Ingen kort - og med påmindelse om stop af parkering glemmer jeg aldrig at tjekke ud.
Genialt 👍";5;2018-01-22 14:45:02;3.33
CFChristensen;Har kostet mig en 4-5 bøder på 5 måneder, da den ikke virker ret godt. Nogle gange registrerer den forkert placering og andre gange er min parkering slet ikke blevet registreret. Jeg har også fået en bøde, fordi jeg har to biler registreret i appen, og ux'en gjorde at jeg i hvert fald ikke opdagede det før det var for sent. Den er ikke særlig brugervenlig.;1;2018-01-24 16:10:55;3.33
Flytter til byen;Man kan aldrig se hvor meget det koster at have bilen stående i et bestemt tidsrum;2;2017-12-12 18:58:00;3.31
Jakse2;Selvom jeg brugte tid på at registre kort og bil i app’en endte jeg med en P-bøde som jeg nu må klage over. Ikke godt nok!;1;2018-01-13 16:33:10;3.33
Mangler æøå;App'en virker fint og hør hvad den skal. Det ville være et plus hvis man kunne indstille et starttidspunkt.;4;2017-11-29 18:27:43;3.30
BaskerDK;Dejlig nemt at bruge;3;2017-12-11 20:52:24;3.31
Gameren :b;Fungerer så fint☺️👌;5;2017-12-06 17:22:47;3.31
Masjo;Hjælpsom, løsningsorienteret og lydhør ift forbedringer 👍🏼👏🏼😊;4;2017-10-30 10:42:01;3.27
BroennumKom;Fin løsning;5;2017-11-24 12:24:42;3.30
Jacob Stalfelt;Der er ingen problemer det funker;5;2017-11-22 14:31:49;3.30
annetteroenne;det er en genial måde at betale for parkering på,;5;2017-11-07 21:25:53;3.27
Tyve, det er hvad i er !!;Fungerer bare fint - troværdigt !;4;2017-10-07 12:06:02;3.26
