ind,userName,content,rating,date,reviewVersion,compound,sentiment 
3513,kjellvisen,app works fine first works often use charge electric car get 50 time warning network problems crisis us must charge electricity electric car,1,2016-02-12,5.2,-0.956,negative
3519,Wohoobffslixzom,warns app downloaded activated card able delete possibility delete account take money without registered registration number park even delete app deducted download,1,2015-12-05,5.1,-0.4374,neutral
3520,Appbruker´n,registered via app cost registration fee monthly fee also save favorite areas settings,5,2015-12-03,5.1,0.7351,positive
3521,Hoffern87,nothing registration fee sek 149 nok 59 month app sending sms roof group easy start stop unfortunately europark accidentally parked istad offer must go via easyapp pay digitally,1,2015-11-07,5.1,-0.7543,negative
3522,Mario Fenix,easy use works expected satisfied,4,2014-09-30,3.9,0.9111,positive
3523,Dirtsa9987,watch app say anything ongoing subscription fee per mnd stated website legal inform registering,1,2015-10-19,5.0,0.3252,neutral
3525,Goddiegoddiegoooooood,ingenious app bad time generally ingenious app minus 15 surcharge want pay example middle night get 9 remove car take account free 09 pay 01 2 hours paid 03 oclock 0911 completely ass manage fix reduce surcharge price bit app would recommended,3,2015-08-12,4.9.1,-0.573,negative
3526,cramsvik,idea good 15 surcharge makes expensive use especially going stand example oslo probably fine send bill company private expensive,1,2015-07-25,4.9.1,0.5334,positive
3527,Anders den store,think good idea app allows pay parking directly smartphone company car operated leaseplan opportunity let parking costs go anything fuel cards easypark allow enter card payment eg cards euroshell works machines see little reason able solve app costs problem costs charge starting using easypark,1,2015-07-18,4.9.1,0.212,neutral
3529,Olma91,good userfriendly app busy everyday life miss optimization iphone 66 starting time,3,2015-03-04,4.3,0.5778,positive
3530,martingjesdal,much say parking become much easier one parking future road,5,2015-03-03,4.3,0.4215,neutral
3534,MikkeBoomBoom,app works fine easypark adds 15 use app little information app web defend saying often pay necessary coins happen check credit card,2,2015-01-16,4.1,0.5411,positive
3539,Fredrik Scheide,tongue straight mouth using app intuitive interface less intelligently set easy make mistake expensive fined used easypark app waive right complain fine apps fault user error steer away use utmost care,2,2014-11-12,3.9.2,0.2975,neutral
3542,o.bee.diee,good solution great,4,2014-08-17,3.8,0.8789,positive
3543,Grim666qwerty,fix problem pay parking 7 oclock free parking 7 oclock 9 oclock app stated pay time well fix much better app lets say park one night 2200 stand 1100 next day possible todays app fix yo,2,2014-09-05,3.8,0.7677,positive
3545,deejaybaze,works well fast good overview many others write miss opportunity send receipt mail,4,2014-05-14,3.6,0.6486,positive
3552,MauserKar98k,trying cheat five stars referring appstore answer satisfied get star,1,2014-05-17,3.6.3,-0.0516,neutral
3554,Larses,uses app lot privately work quick easy convenient misses ability print receipt directly app able send save receipt pdf format directly app,4,2014-05-13,3.6,0.7579,positive
3555,magjuv,functional clear lacks ability print send emails,4,2014-05-07,3.6,0.5789,positive
3556,Qrten,good solution however several occasions error message grounds maintenance happens weekends often tried call number provided sensible answer problematic zero confidence parking guards may show paid unjustifiably ie find another parking space,3,2014-05-13,3.6,-0.0037,neutral
3558,Reisefeber,parking never easier highly recommended,5,2014-05-05,3.6,-0.1358,neutral
3559,Øivind. Stavanger,super easy extend parking time almost anywhere pay real parking time ingenious easy use,5,2014-05-04,3.6,0.9209,positive
3563,tvilling81,fantastic app easy use wonderful avoid bring coins park,5,2014-04-20,3.6,0.8516,positive
3564,Sosekopp,great good reminder 15 min parking goes sms fill parking lot exactly follow clock parking easy use,4,2014-03-07,3.5.1,0.9215,positive
3566,Sofie Didriksen,used easypark since came absolutely superb releases small change use phone extend time go car put money im pleased,5,2014-04-10,3.5.3,0.8617,positive
3567,"Øverby, Løten",absolutely superb simple easy,5,2014-04-04,3.5.3,0.8577,positive
3568,Larlau,used easypark many years app facilitates parking even saves codes area go check,5,2014-03-25,3.5.3,0.0,neutral
3569,Mekdkdksosh,brilliant need think time spent parking lot need waste lot extra money oh cost money months people write free small costs 15 surcharge parking easily worth easy use,5,2014-03-23,3.5.3,0.7964,positive
3570,2vwi,happy nice go back car note able arrange payment quickly way need bad time expensive parking stopped getting app probably rather saved money get angry easypark signs park,5,2014-03-19,3.5.3,-0.4062,neutral
3574,Supgxtk,would get full pot 5 stars opportunity put wanted give notice 15 minutes left parking time easypark enables extension parking time mobile 15 minutes time need put coins time spend going app extending parking time therefore suggest custom notification time possibly 5 minutes line whole concept app otherwise good app,4,2014-02-22,3.5.1,0.8503,positive
3575,Krøllekrølle,easily,5,2014-03-07,3.5.1,0.6597,positive
3577,Happybjarne,easypark gradually grown take granted extend parking time read newspaper hairdresser get stuck checkout queue store easypark first big thing happens parking since card payment came,5,2014-02-18,3.5.1,0.6486,positive
3578,Frida1097,easypark app super easy use used municipal private parking lots double account distinguish private parking work,5,2014-02-06,3.5.1,0.826,positive
3580,p_racoon101,good app 0,5,2014-02-05,3.5.1,0.4404,neutral
3581,Kimalex26,one absolutely brilliant make everything easier,5,2014-01-30,3.5.1,0.8803,positive
3582,Shjensen,features place running minus one star side parking rates percent higher app usage remember affix sticker visibly parking easy separate work private always worked use monthly downtown parking easy sit restaurant extend time half hour done quickly relatively discreet,4,2014-01-21,3.5.1,0.8687,positive
3583,Ståle fure,useful app bugs registration number registration space box also looks like text box meant button takes text box otherwise app convenient useful use often,4,2013-12-29,3.4,0.8271,positive
3585,TerjeBR74,think app absolutely superb justified fined something done improve app possible send receipts email recipient,4,2013-11-14,3.3.1,0.883,positive
3587,Sniff106,super app paying parking easier queue waiting pay go clearly app means longer stress car time car park expires spin christmas extend car park without run car add new patch route finally app simplifies life,5,2013-12-18,3.4,-0.5806,negative
3588,Maxandmia,good app works every time,5,2013-12-15,3.4,0.54,positive
3593,interfacedesigner,downloaded used parking app easy park appears app left note visible easy park written car wafer arrived post used apps location service find tariff group know exact address parked chose rate group resembled parking lot offered tariff groups gathered different types parking 2 three entitled garage consequently chose street parking instead since parked outdoors appears history paid hours expensively place using place service chosen wrong rate group guard imposed fine know easy park despite fact imposed fines area take time check surrounding tariff groups car paid closely analyze offered tariff group titles memorize multidigit tariff group digit readable undercommunicated good distance away vending machine location service mobile app offered ok complaining easy park points one read terms app closely go back fine even though see paid app helpless appraisal categories make dependent precise address knowledge go machine double check top company lousy customer service poorly managed collaboration europark imposes fines,1,2013-11-15,3.3.1,-0.2876,neutral
3598,Ratepia,completely easy use pay lot run f extending parking path,5,2013-09-15,3.2,0.5406,positive
3599,Svenn78,gets stupid pay 15 extra however app worked fine remove extra cost letting us pay actually spent parking time,5,2013-09-07,3.2,-0.5267,negative
3600,pwschulz,need spinning wheels fun colors anything else app responds quickly ready start parking immediately appstyle web page work proper mobile tool good luck meantime text messages telephones provide better user experience,1,2013-09-05,3.2,0.9274,positive
3601,Preben R,neither coins cards mention replenish money make back within original time also stop return time application may seem bit slow respond add favorite tree nickname little space difficult get respond,4,2013-08-30,3.2,0.2212,neutral
3604,Bra!!!!!!!!!,incredibly good,5,2013-08-27,3.2,0.6554,positive
3605,Torbjørn Jonassen,easy straightforward way pay parking app hangs occasionally always able see parking space one based gps position otherwise good would fine map easypark parking spaces,4,2013-07-21,3.2,0.7351,positive
3609,Aarstad,rarely case program unstable logged time fortunately get sms time runs,3,2013-08-05,3.2,-0.5704,negative
3615,fatso83,gets good first impression admittedly bit much registration getting population register ok long done course case soon gone registration process notified done come new form fill much info finally finish use app works well potential improvement scanning regnr lookup place based postal code prefilling based lookup telephone number birth number also adds quite hefty enables server communication background processes instead better ux give us feedback form work nothing happens slightly ironic right let someone developers test apps released discover release,3,2013-07-13,3.2,0.9551,positive
3617,Ekbtog,good mobile coverage still got bot possible log due system error try log pay 1020 time boten set 10201023 great way pay create app sever solution works every time log,1,2013-07-04,3.2,0.829,positive
3618,Larstm,easy straightforward way pay also pay short stops,5,2013-06-30,3.2,0.5849,positive
3621,mbjorndalen,hope update app continue slow also possible choose number wafers want order us cars said brilliant concept app hangs often,1,2013-06-26,3.1,0.8529,positive
3622,BjørnDM,using app days easy use parking time notice expires allows manage customer relationship app,4,2013-06-25,3.1,0.4404,neutral
3624,Simsto,think app good start needs improvements good concept,5,2013-06-21,3.1,0.7839,positive
3627,Arehv,app simplifies everyday life park sees several complain performance iphone 5 goes like bullet noticeable waiting time anything,5,2013-06-15,3.1,-0.296,neutral
3628,Natti Fnatti,really slow waited 3 minutes open gave much faster call necessary fix app much better,1,2013-06-07,3.1,0.6933,positive
3629,zekinin,good app uses lot works like,4,2013-05-22,3.1,0.6901,positive
3631,Lunasun83,absolutely impossible open last update nothing happens,1,2013-06-03,3.1,0.0,neutral
3635,Paette,back small change ashtray,1,2013-05-30,3.1,0.0,neutral
3636,Soqen,even uninstall reinstall easy park come statement fix otherwise little negative reviews want,1,2013-05-28,3.1,-0.1317,neutral
3637,Ksjon,even stops working 31 update otherwise solved easily deleting app phone downloaded,1,2013-05-26,3.1,0.4404,neutral
3639,kiddkødd,started upandcoming app 4 five stars latest version make slow risk parking fine gotten app starts last update actually managed make useless get started get 1 star great color logo start page impressive relatively simple app start slowly,1,2013-05-25,3.1,0.8845,positive
3640,Bjerkus,finally avoid overpayments jogging trips get car parking goes delicious,5,2013-05-22,3.1,0.4199,neutral
3642,frieil,almost perfect tool still get top marks due lack editing ability favorites trash work possibly bug needs fixed think free long run cheaper risking parking fee returned car parking time expired also receive fee even though registered system car legally parked easier complain incorrectly charged fees company agreement huge number owners parking spaces norway countries great advantage agreement easypark,4,2013-04-26,3.0.10,0.9855,positive
3643,Norwaybuford,simple efficient pay actual time much easier spend drop bunch small receipts sms notification good thing see app runs background hangs 35 min left,5,2013-05-04,3.0.12,0.7184,positive
3644,eriarn,used service number years mostly satisfied work app gets message app connect network contact several times customer service without helping app deleted back phone service,1,2013-05-02,3.0.12,0.2987,neutral
3645,Mr.Qee,super good wonder possible either 2 accounts 2 bank accounts switch app enter new login info every time nice company car private car want charge according,5,2013-04-28,3.0.12,0.8335,positive
3651,Sfinxern,say app free itunes pay establishment fee nok 149 use call good oldfashioned deception course easypark taken fee price app use register pay find reprehensible trick customers downloading app locking forced payment service terminated soon everyone else pay via parking machine card cheapest,1,2013-04-17,3.0.10,-0.4493,neutral
3652,mwaqasts,saves lot time money live good job,5,2013-04-12,3.0.10,0.5672,positive
3657,Jørgen Aasland,requires registration ingeniously easy use,5,2013-04-03,3.0.9,0.63,positive
3660,Flickname,great service gui lousy choose zone field tiny wheel value takes entire screen button gps rather redesign design latest selections buttons use drop time selection easy choose zone time userfriendly,5,2013-03-25,3.0.9,-0.5505,negative
3662,TorsteinHyl,love easypark concept use regularly work dislike app come across small things way enter zone number mark number text spin select time meets every time use app use app several times day remember never got correct zone number pressing nearby button possibly bad luck places parked work first five times threshold bit high give chances fortunately become easier spin exact times previous update praised listening feedback said quite put finger app dislike maybe design thing,4,2013-03-10,3.0.9,0.7396,positive
3664,Ronnien77,good user interface easy use deliver expected zero coins need float around car,5,2013-03-22,3.0.9,0.7003,positive
3665,PaulHarald,fined parking typed one four digits tariff group incorrectly code entered belonged area tønsberg oslo although fault entered wrong code possible phone knows easypark error message absolutely sure want pay parking somewhere,1,2013-03-18,3.0.9,-0.4243,neutral
3666,Øyar,uninteresting sticky note box possible digital parking payment solution per mobile desirable get service without companys advertising label box use scheme system delivered without sticker windscreen,1,2013-03-10,3.0.9,0.5984,positive
3667,Incicon,nice able add time without going vending machine addition pay minute longer actually park top app possible share invoice company privately get notes invoice perfect downside tosa sticker window slightly discreet color would preferable,4,2013-03-08,3.0.9,0.8649,positive
3668,Ocin71,ingenious app makes parking breeze app still bit slow takes little long open choosing parking time wheel slow reflect iphones otherwise fast response qpark also joins agreement app fast gets 5 stars,4,2013-02-28,3.0.9,0.4939,neutral
3669,Magic bean 2,think bother 1 get something sent mail wait wait 2 wallpaper windshield pink sticker 3 go payment machine find code bit point disappears app probably works fine concept high threshold others use solution regularly,2,2013-03-02,3.0.9,0.5362,positive
3671,Gzgkkcgkklk,also easily print receipts full pot,4,2013-02-22,3.0.9,0.5067,positive
3672,Xantos285,easypark app absolutely ingenious one ones use got even better new version except wheel choose time old way better gps location find tariff group works poorly find correct number,4,2013-01-23,3.0,0.7269,positive
3673,ladruurdal,easily,5,2013-02-20,3.0.9,0.6597,positive
3674,Lucas milio,easy use useful 15 much think vending machines today solution draw card drive earlier expected way pay exactly amount nothing extra,3,2013-02-10,3.0,0.7717,positive
3676,HgsdFan,super happy think fantastic able extend packing time middle queue doctors office store pay time stand matter costs 15 extra often stuffed vending machines coins avoid fines time runs wasted money ending driving long time runs addicted highly recommend friends acquaintances get started easier parking,5,2013-02-10,3.0,0.9601,positive
3677,Kar1-Norway,works well reminder time running pay exactly long standing costs little much 15 lower ceiling much park low card deleted immediately annoying extra work change weighs lot control,5,2013-01-31,3.0,-0.8648,negative
3679,Bardoien,undoubtedly future way paying parking drag wheel set time press stop button done greed drives parking lot way cheated excess pennies arrive time spin wheel little longer hopefully thus avoid nuffenuff commission spews yellow patches across route contrary stood minute time industry largely cannibalizes beautiful look also feels good wallet,5,2013-01-26,3.0,0.3315,neutral
3680,ehelia,app made working days incredibly much easier,5,2013-01-26,3.0,0.4728,neutral
3681,davidja,smart easy use timesaving full control parking spaces also liked take several cars account recommended,5,2013-01-25,3.0,0.8588,positive
3683,Fornøyd bruker!,good app means get car find parking meter even fantastically good efficient solution easy extend parking time bad time happy far managed keep parking ticket away,5,2013-01-22,3.0,0.9447,positive
3684,tomsl,app king works locks occasionally takes long time get work properly background reloads program every time open get little things fixed great,3,2013-01-22,3.0,0.7506,positive
3687,NordicPer,facelift easypark truly top notch flexible easy use well full account control also post notes parking great also uses work gets refund parking,5,2013-01-19,3.0,0.9417,positive
3689,Per's anmeldelse,great arrangement easyparks scheme autosøk etc must expanded want areas,5,2013-01-17,3.0,0.8135,positive
3690,WingSpeed,incredibly easy use fighting app,5,2013-01-17,3.0,0.1761,neutral
3691,HAV1440,service available probably best one get,5,2013-01-16,3.0,0.6369,positive
3692,Quingamo,many good longlost features finally appeared version good work time think new design messy less selfexplanatory old one thinking especially time wheel seems like someone tried little hard come something fancy opinion takes much space confusing use,3,2013-01-15,3.0,0.5828,positive
3695,IdaAmandaS,like new update mn think wheel impractical called customer service day informed update allows choose wheel old method enter time manually perfect clever also enter cars tariff groups make nicknames note field parking lot good way keep track happy,5,2013-01-11,3.0,0.9467,positive
3696,Hans Kåre Solli Reinsli,easy put car go phone set time tariff zone enough expand parking without go back car,3,2013-01-11,3.0,0.8658,positive
3697,asbjornu,last update lot good still bugs updated iphone 5,3,2013-01-10,3.0,0.2382,neutral
3698,Gaggis,new update app upgraded close perfect gps function arrived enter favorites glorious easypark saved lot money paying parking become almost fun update previous review yesterday sent new email nonfunctioning app easypark got answer today day reinstall today works brilliant also get receipt sms gps function missing app gets top marks previous mention use easypark diligently saved large amounts parking arguments costs lot use easypark hold park lot example lot meetings somewhat uncertain end time easypark ingenious solution app worked well begin far long worked properly wrote email easypark several months ago replied working hard fix turns obviously true concept ingenious app worked would also ingenious use ring solution notice app updated receipt gps function also included app gets top marks app usable,5,2013-01-10,3.0,0.9256,positive
3702,rilfa,crashes startup latest ios fix app top,4,2012-11-09,2.1,0.2714,neutral
3703,maya-m,thanks cheaper easy pay via text message,1,2013-01-04,2.2,0.0992,neutral
3704,Bårda,app something add cars registered one car add means use app intended picture see several registration numbers,2,2012-12-11,2.2,0.0,neutral
3705,Aquamatic,top update ios6 iphone 5,5,2012-11-18,2.1,0.1027,neutral
3708,Queen susi,shuts open app must fixed,1,2012-10-24,2.1,0.0,neutral
3709,MortenGudbrandsen,possibly good app work closes opened expect update fix issue,1,2012-10-20,2.1,0.2382,neutral
3710,MrBalloon,miserable copy smartpark expensive membership without even parked makes steer clear app download smartpark free,1,2012-06-26,2.0,0.6476,positive
3713,Blac code,useful app recommended facilitates everyday life greeted releases coins stress receives clear invoice mail,5,2012-06-08,1.1,0.7089,positive
3715,Pjotir,system good help anything app order months sent message easypark nothing happened far,1,2012-02-09,1.1,-0.2351,neutral
3716,$skrue,service partly useless 7 weeks clearly market needs competitors able deliver,1,2012-01-08,1.1,0.0422,neutral
3718,Maxxxxfdjknxtfsafkkggtnjfg,shortcomings agree reviews think important thing get parking costs setting could force use 3g always manage communicate wifi also push messages,3,2011-09-15,1.1,0.5563,positive
3723,DanTheManNorway,app lacks two things 1 automatic gps detection parking zone 2 better overview names stored last used zones hope comes soon,2,2011-08-25,1.1,0.7263,positive
3728,Xz@ghj,one actually makes life easier never coins cards,5,2011-08-04,1.0,0.7494,positive
3732,Diego S,day without allowing access complaint query error tells restart app cancel reinstall error persists says contact developers app respond either request help result get car find fine longer cancel epark worked thousand times better thousand times faster check tickets complaint notices use alternative,1,2021-10-12,15.28.0,-0.1255,neutral
3734,Luis Tori,application 10 commission excessive minimums feel cheated app since went epark easy park absorbed thinking would maintain conditions find app charges brutal management commissions 1 year quite covertly since either give payment detail time parking dont even know searched apps park madrid without commissions goodbye easy park,1,2021-10-08,15.27.0,-0.5325,negative
3737,Victor Manuel Corcoles Cutanda,easy use using app 4 years easy intuitive works well saved 3 license plates use three different cars never problems even credit card expired provided instructions change card congratulations easypark technical group,5,2021-10-07,15.27.0,0.9568,positive
3738,Susana Escribano,fast without putting gorillas,5,2021-10-07,15.24.1,0.0,neutral
3739,Maria Del Carmen Medina Diaz,application comfortable agile,5,2021-10-07,15.27.0,0.5563,positive
3740,Pily Tercero,comfortable physically car extend time,5,2021-10-07,15.27.0,0.6478,positive
3741,Africa Herrera,fast effective,5,2021-10-06,15.27.0,0.4767,neutral
3742,Erika Vericima,practical comfortable use,5,2021-10-05,15.27.0,0.552,positive
3743,Jose Manuel Carrasco,perfect,5,2021-10-05,15.27.0,0.5719,positive
3744,Juan Jose Munguia,good fast comfortable,5,2021-10-05,15.27.0,0.7574,positive
3746,Javier Lacasa,practical easy use,5,2021-10-05,15.27.0,0.4877,neutral
3747,José Manuel Cuadrado Rodríguez,fast effective gps always works great,5,2021-10-05,15.27.0,0.8433,positive
3749,Ricardo Sacristán,unable remove card data entered cannot removed never happened scales,1,2021-10-03,15.27.0,0.0,neutral
3750,Ismael Guijo Castellano,everything ok quick easy great app,5,2021-10-01,15.27.0,0.7906,positive
3751,Alquiler Audiovisual AZ,please lie santander dont live vacation recharge balance countless times geolocation give fine turns allege small print corner says change street car get fine since one area result fine return money paid easypark,1,2021-09-30,15.27.0,0.0931,neutral
3752,Cristina Martínez,gave us fine santander ticket active app responsible management fine since say could park 2 hours street although application allows continue paying parking claim neither take charge fine return amount parking allowed recharge much better reliable apps,1,2021-09-30,15.27.0,0.7928,positive
3754,Angel Puente Rojo,good easy handle,5,2021-09-29,15.27.0,0.7474,positive
3755,Cruz Castaño Cristobal,comfortable go car easy use,5,2021-09-29,15.27.0,0.7574,positive
3756,Antonio FY,works well activation fast operational alcobendas would ideal,5,2021-09-29,15.27.0,0.6997,positive
3757,Alejandro Flores macia,good application,4,2021-09-29,15.27.0,0.4927,neutral
3759,Miguel Rey Martínez,good,5,2021-09-28,15.27.0,0.4927,neutral
3761,Susana Lopez,comfortable improvements sometimes run lose positioning find difficult put back specific special area registered recognize even area number,5,2021-09-28,15.26.0,0.6087,positive
3762,Sara RaiSun,disproportionate increase app cost shortterm parking want renew ticket small strips app charges rate accustomed always using epark additional cost prioritize using physical parking meter even comfortable,1,2021-09-27,15.27.0,-0.6247,negative
3763,Lobo Lobezno,comfortable easy use little good,5,2021-09-27,15.27.0,0.8319,positive
3764,David Ben Qui,bad expensive application half hour pay double another application parkclic type commissions 018 cnts understand every time renew ticket bonus well placed abuse therefore use application expand half hour half hour put one account matter repeat abuse,1,2021-09-26,15.25.0,-0.9157,negative
3765,Jesús Enrique Alarma Estrany,good,5,2021-09-24,15.27.0,0.4927,neutral
3766,David Calvo Barca,ok perfect,5,2021-09-24,15.27.0,0.5719,positive
3767,Francisco José,charge commission using 019 cts minimum shameful,1,2021-09-24,15.27.0,-0.4939,neutral
3769,Pilar Gomez de Salazar,comfortable simple,5,2021-09-24,15.27.0,0.5106,positive
3770,Ignacio SAN JOSE,easy comfortable,5,2021-09-23,15.27.0,0.7351,positive
3772,Laura Durán,begin could transfer balance epark easypark addition app complicated use location always work license plate case epark finally 10 recharge seems excessive short would mind paying surcharge least app work well intuitively older people know cant get hold,2,2021-09-22,15.27.0,0.2732,neutral
3773,Carmen Paule Dominguez,seems scam dont let disappear keep money put ticket cheaper top galapagar another application called blinkay marvel works great spacious disappear pay,1,2021-09-21,15.26.0,0.5213,positive
3775,Anabel Montes,super comfortable useful parking,5,2021-09-21,15.27.0,0.8779,positive
3776,Ignacio Soto Peña,quick easy pay actually consume,5,2021-09-21,15.15.1,0.3612,neutral
3778,Victor Duran Solis,effective perfect gps,5,2021-09-20,15.26.0,0.7783,positive
3779,Elena Fernández,updated 0920 response comment starting price app already charged 8 euros 4 hours blue zone service cost added however 10 bonus appeared machine dropped 7 use app machine take card insist bad app car new 10 discount parking madrid reflected price charged use,1,2021-09-20,15.26.0,-0.3818,neutral
3781,Pepe Quemasdá,allow disappear gerona embarrassing option park thinking stay 2 hours 10 minutes lose everything overpaid shame usury part essypark towns use app marked map even affected payment areas bad app service,1,2021-09-19,15.26.0,-0.9328,negative
3782,Álvaro Ortiz Grinda,first experience bad talking customer service satisfactorily resolved problems see app perfectly totally recommend,4,2021-09-19,15.26.0,0.879,positive
3783,Miguel Angel Segovia,easy use fast locating zones alerts time runs 100 recommended today 91721 ran balance card use system stopped account recharged 1 minute activated saved day able continue working oh dont think bad charge something work paid makes easier us look machines deserves continue use thank much app,5,2021-09-19,15.27.0,0.9258,positive
3785,Rubén baños,easy inexpensive,4,2021-09-18,15.27.0,0.4927,neutral
3786,Ana S,explain wrong previous message happened yesterday system notify voidable sanction indicated put license plate car none something uncertain could canceled regarding criticism system allowing stop clearly says stop nothing answered thanks im madrid im coruña cannot stopped app changed implied,1,2021-09-17,15.26.0,0.2702,neutral
3788,Renée Kachler,takes time find location otherwise fine,4,2021-09-16,15.26.0,0.296,neutral
3790,Raúl Prieto Velázquez,good app,5,2021-09-16,15.26.0,0.4404,neutral
3792,Anabel Moral Marzal,could improve stop time already leave money left could returned since telling stop would detail,2,2021-09-15,15.26.0,-0.1779,neutral
3795,Humberto Ferrer,price per minute much expensive paying meter truth app comfortable prefer tardicional save money,2,2021-09-14,15.26.0,0.8045,positive
3796,Jz Yazz,practical comfortable fast super easy use app saved since never carry money,5,2021-09-14,15.26.0,0.9169,positive
3797,Rosy Adan,comfortable easy use use constantly least madrid cities tried yet,5,2021-09-14,15.26.0,0.7755,positive
3798,Miguel Olmo,fast easy,5,2021-09-14,15.26.0,0.4404,neutral
3799,oriol cervantes,horrible get code 1 error doesnt even let enter doesnt give solutions cant anything disaster,1,2021-09-13,15.26.0,-0.8961,negative
3800,Santiago Clúa,clearly put somewhere downloading using application fee commission use application payment method ok found cost app much accessible help section,3,2021-09-13,15.26.0,-0.3246,neutral
3802,jorge vidal,perfect,5,2021-09-13,15.26.0,0.5719,positive
3805,Manuel Pouso,fast comfortable recommend,5,2021-09-13,15.26.0,0.7474,positive
3806,Luis Miguel Laosa Alonso,easy use practical,5,2021-09-12,15.25.0,0.4927,neutral
3807,Sonia Regueiro,good morning would like know coruña surcharges type commission parking lot appear day parked day loaded thanks,1,2021-09-12,15.26.0,0.8074,positive
3808,San Pe,first time use application madrid 2 consecutive payments 2 commissions 018 euros end paid 21 commissions,1,2021-09-12,15.23.0,0.0,neutral
3812,Miguel Angel Manso Morón,fast intuitive,5,2021-09-10,15.26.0,0.0,neutral
3813,Andrés Terán Jordán,evolution type applications incredible great intuitive fast simple great,5,2021-09-10,15.26.0,0.8685,positive
3814,Higinio José Fernández,easy practical,5,2021-09-10,15.26.0,0.4404,neutral
3815,Margarita Morales Perez,easy comfortable,5,2021-09-09,15.26.0,0.7351,positive
3818,Julio Rico,good operation application fast useful,5,2021-09-07,15.26.0,0.7003,positive
3820,MAURICIO JACINTO VASQUEZ NAZATE,easy use useful,5,2021-09-04,15.26.0,0.7264,positive
3822,FER SG,segovia costs parking ora area comfortable,4,2021-09-03,15.26.0,0.3384,neutral
3823,JESUS CARRILLO,fast easy,5,2021-09-03,15.25.0,0.4877,neutral
3825,Familia López Rodríguez,fast easy,5,2021-09-02,15.26.0,0.4404,neutral
3826,agueda flores,tried change payment method way done wont let please request,3,2021-09-02,15.26.0,-0.2411,neutral
3828,BEATRIZ GARCIA JARES,seems wanting going better seems disappointment according option notified sanctions beware 3 spend time 2 hours goes 60 pay abanca actually one day spent 30 minutes option deduct application balance directly cash card meet vigilantes ora us application going disaster,2,2021-09-01,15.26.0,-0.7096,negative
3832,Armando García,come epark see lost functionalities change gotten worse acta could search street easy put end guide night weekend roulette marks hours regulated putting ticket saturday monday bit hellish,2,2021-09-01,15.26.0,-0.7717,negative
3833,juan manuel martin gonzalez,easy comfortable,4,2021-09-01,15.26.0,0.7351,positive
3834,Alejandra Gómez,easy use,5,2021-09-01,15.25.0,0.4927,neutral
3835,Maria Asunción Cano,easy use great speed searching choosing time easy mode payment,5,2021-09-01,15.26.0,0.8805,positive
3837,david bermudez,easy,5,2021-08-31,15.25.0,0.7559,positive
3839,juan jimenez moreno,good experience,5,2021-08-30,15.25.0,0.4404,neutral
3840,Juan Dopazo,good useful best absolutely right,5,2021-08-30,15.25.0,0.4568,neutral
3841,Emilio López,comfortable easy use,5,2021-08-30,15.25.0,0.7755,positive
3843,federico roberto salas arribas,good experience always use,5,2021-08-28,15.25.0,0.4927,neutral
3845,Javier Pastoriza Regueira,easy use,5,2021-08-28,15.26.0,0.4404,neutral
3846,Daniel Prades,easy useful,5,2021-08-27,15.25.0,0.7003,positive
3847,Celia Bernardos,comfortable practical app avoid looking parking meter going renew ticket need expand parking lot put stick selected time started finish stop,4,2021-08-27,15.24.1,0.6789,positive
3848,Blanca Rodriguez,comfortable give 5 stars able extend parking time could app previous concession,3,2021-08-27,15.25.0,0.6478,positive
3849,Mar Leen,easy agile intuitive app,5,2021-08-26,15.25.0,0.4927,neutral
3850,Andres Arbelaez,previously epark opinion much practical new app canceling complaints enter license plate manually payment history much practical end page printing logo appears show transactions carried corresponding time errors corrected would use app improve score,2,2021-08-26,15.25.0,-0.296,neutral
3851,Giorgio G. de Leániz Caprile,quick easy,5,2021-08-26,15.25.0,0.4404,neutral
3852,Josep Cabrera Garcia,easy intuitive excellent support,5,2021-08-25,15.25.0,0.8622,positive
3857,Eugeniu Zainescu,perfect,5,2021-08-25,15.25.0,0.5719,positive
3858,Jose Luis Barragan Rubia,button pay get ticket enable socratrs granada street point granada happen,2,2021-08-25,15.25.0,-0.1027,neutral
3859,2xente b,good,5,2021-08-25,15.25.0,0.4404,neutral
3860,Jon Ugarte Urizar,comfortable populations adding,5,2021-08-25,15.25.0,0.5106,positive
3861,EUGENIO,commission high especially park short time minimum 18 cents prepaid option paypal card ask much personal information think necessary,2,2021-08-24,15.25.0,-0.296,neutral
3862,JEH,practical fast,4,2021-08-24,15.25.0,0.0,neutral
3863,AMSL,excellent customer service easy use app,5,2021-08-24,15.25.0,0.765,positive
3864,cesarman72,comfortable simple,5,2021-08-23,15.25.0,0.5106,positive
3865,valentina lopez Badea,perfect,5,2021-08-23,15.25.0,0.5719,positive
3866,Leonides Castro Novo,comfortable efficient service,5,2021-08-23,15.25.0,0.7688,positive
3867,César Bg,erased previous assessment come put mandatory change epark one balance disappeared say add costs impudence come,1,2021-08-23,15.25.0,-0.2263,neutral
3868,magdalena Moriche,recommend took away epark free charge us service said coruña going charge dont deserve,1,2021-08-22,15.25.0,0.2937,neutral
3875,alejandro G,consider scam pay commission 10 vat use application use blue green zone payment apps various cities spain one forces overpay use,1,2021-08-18,15.25.0,-0.6249,negative
3878,Alberto Marchante Gago,bloody scam previous application management fees easypark every time use charge percentage take good look recommend,1,2021-08-16,15.25.0,-0.8075,negative
